function	feces1	feces2	feces3	feces4	feces5	feces6	plaque1	plaque2	plaque3	plaque4	plaque5	plaque6	saliva1	saliva2	saliva3	saliva4	saliva5	saliva6
K09133	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	16.0	0.0	9.0	6.0	36.0	0.0	0.0	0.0	0.0	0.0
K09134	1.0	0.5700000000000001	0.17	0.0	1.42	0.0	353.65000000000003	162.32999999999998	90.94	122.09	142.18	31.78	163.97	145.26	190.86999999999998	217.58	275.65	282.88
K09136	0.0	0.0	0.0	0.0	0.0	0.0	191.66000000000003	8.0	46.5	14.0	91.5	26.5	37.84	50.18000000000001	6.85	76.82	18.509999999999998	15.0
K09137	16.0	0.0	21.0	95.0	41.0	14.0	89.0	4.0	0.0	0.0	5.0	0.0	0.0	6.0	17.0	20.0	8.0	8.0
K09138	0.0	0.0	0.0	0.0	0.0	0.0	152.0	4.67	2.0	13.0	39.0	4.0	28.0	1.0	13.0	14.0	28.0	27.33
K09139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
K09141	0.0	0.0	0.0	0.0	0.0	0.0	128.0	6.0	34.5	3.0	59.5	13.5	2.0	0.0	0.0	0.0	0.0	0.0
K09144	0.0	7.5	0.0	26.5	2.5	6.5	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09146	0.0	0.0	0.0	0.0	0.0	0.0	5.0	4.0	2.0	0.0	0.0	12.0	1.5	0.0	1.0	0.0	4.0	0.0
K09153	40.5	192.9	368.0	247.5	218.75	96.0	160.57	168.59	61.03	143.26	59.43	82.2	104.55	192.34	176.28	272.42	336.56	316.70000000000005
K09155	15.0	14.9	397.84	0.0	18.42	20.8	1694.15	669.6700000000001	799.77	617.99	1136.9	321.26	774.8699999999999	1086.2500000000002	1105.1000000000001	1618.95	1303.69	1403.6599999999999
K09157	585.25	485.34999999999997	1154.9599999999998	569.8	614.42	258.05	900.4799999999999	313.16999999999996	297.95	222.92	481.16999999999996	190.15	501.92000000000013	780.9399999999999	706.3499999999999	1065.9700000000003	904.66	763.1200000000002
K09158	0.0	0.0	0.0	0.0	0.0	0.0	212.41000000000003	12.0	36.75	10.0	63.0	13.95	79.44	168.77999999999997	186.54999999999995	243.02	107.41	74.6
K09159	0.0	0.0	0.0	0.0	0.0	0.0	40.66	4.0	2.0	7.0	1.0	3.2	53.440000000000005	160.77999999999997	160.04999999999995	212.02	90.91	39.6
K09160	0.0	0.0	0.0	0.0	0.0	0.0	12.66	1.0	0.0	5.0	1.0	2.0	6.84	51.18000000000001	6.85	71.82	15.51	14.0
K09161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09162	0.0	0.0	0.0	0.0	0.0	0.0	54.67	9.0	7.0	20.0	9.0	16.33	31.5	152.67000000000002	117.33	231.67000000000002	242.32999999999998	250.66000000000003
K09163	320.62	324.25	263.67	300.0	253.0	49.3	21.0	2.0	6.5	11.0	20.5	12.5	29.5	0.0	1.0	0.5	2.5	1.0
K09164	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	2.0	0.0	6.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
K09165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
K09167	0.0	0.0	0.0	1.0	0.0	13.8	33.67	32.67	12.0	17.0	18.0	43.33	60.5	336.67	172.32999999999998	253.67000000000002	110.33	135.99
K09181	61.760000000000005	0.25	0.0	16.0	21.17	0.0	351.25	52.0	322.5	62.5	436.5	85.67	128.25	16.0	25.0	27.5	32.5	32.25
K09228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0
K09251	16.0	3.0	25.0	95.0	42.0	14.0	10.0	0.0	4.0	10.0	10.5	11.0	0.0	0.0	0.5	0.0	0.5	0.0
K09252	0.0	0.0	0.0	0.0	0.0	0.0	24.0	16.0	4.0	0.0	56.0	21.0	5.0	0.0	0.0	0.0	2.0	3.0
K09384	0.0	0.0	0.0	12.0	2.0	11.8	0.0	0.0	2.0	0.0	4.0	3.0	6.25	12.75	22.0	30.75	24.25	51.75
K09457	407.76	113.49000000000001	523.9200000000001	133.8	233.96	14.0	1065.65	229.49999999999997	499.62	338.65999999999997	840.0900000000001	183.60000000000002	518.6800000000001	910.07	936.37	1164.93	706.4399999999998	770.2300000000001
K09458	1022.76	537.99	1386.5900000000001	630.3000000000001	653.2099999999999	251.3	2453.3100000000004	601.0	1158.1100000000001	643.6700000000001	1651.6499999999999	443.01000000000005	1177.34	1427.44	1508.6100000000001	1880.51	1331.13	1550.6299999999997
K09459	2.6399999999999997	0.0	0.0	0.0	8.67	0.0	324.5	24.0	53.5	23.0	119.0	21.0	119.5	0.0	10.5	4.0	15.0	10.5
K09469	0.0	0.0	0.0	0.0	0.0	0.0	255.0	23.0	7.0	18.0	80.0	6.0	54.0	0.0	9.0	3.0	14.0	10.0
K09471	0.0	0.0	0.0	0.0	0.0	0.0	4.66	2.0	1.0	6.0	0.0	2.2	33.440000000000005	138.77999999999997	152.04999999999995	207.02	58.91	29.6
K09472	0.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09474	207.0	4.14	11.71	0.0	17.29	0.0	331.25	38.0	94.25	22.0	118.5	63.25	76.5	225.0	361.0	261.0	142.5	426.5
K09477	0.0	0.0	0.0	0.0	0.0	0.0	29.0	5.0	5.0	20.0	9.0	2.0	13.0	49.0	61.0	191.0	190.0	178.0
K09516	0.0	0.0	0.0	0.0	0.0	0.0	340.25	90.0	80.25	226.0	111.5	10.25	49.5	19.0	84.0	40.0	29.5	66.5
K09607	15.0	51.199999999999996	148.20000000000002	22.8	0.0	0.0	472.45	104.5	169.25	207.0	252.5	77.0	76.75	129.0	230.0	184.0	84.0	287.25
K09680	371.76	64.58999999999999	278.90999999999997	24.8	129.46	1.0	474.45	104.5	169.25	207.0	261.5	77.0	84.75	135.0	247.0	204.0	92.0	295.25
K09683	0.0	0.0	0.0	0.0	0.0	0.0	97.0	7.0	143.0	2.0	119.0	15.0	24.0	0.0	2.0	0.0	0.0	0.0
K09684	32.0	68.0	50.0	37.0	97.0	52.6	106.67	61.67	144.0	20.34	121.33	18.0	30.0	0.0	5.0	0.33	0.33	0.0
K09685	17.0	5.07	26.67	123.0	62.92	23.0	443.43	241.32999999999998	324.27	193.24999999999997	290.18	117.61	322.96000000000004	623.8300000000003	545.29	789.7899999999998	864.0999999999999	546.8499999999999
K09688	0.0	0.0	0.0	8.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	27.0	47.0	114.0	34.0	0.0	0.0
K09689	0.0	0.0	0.0	8.0	1.0	0.0	3.0	1.0	1.0	0.0	0.0	1.0	27.0	67.0	134.0	135.0	0.0	0.0
K09690	464.5	192.14	144.71	183.0	331.29	10.0	223.0	23.0	82.0	17.0	105.5	38.0	77.0	5.0	10.5	8.0	38.0	16.5
K09691	465.0	196.14	111.71	187.0	210.29000000000002	22.8	189.0	24.5	73.0	12.5	129.5	45.5	65.5	3.0	3.5	0.0	17.0	7.5
K09692	101.0	51.0	405.0	44.0	94.0	126.0	95.0	9.25	38.0	33.5	40.25	38.0	50.75	91.25	108.75	103.5	129.75	110.25
K09693	102.0	63.0	426.0	61.0	102.0	168.0	95.0	9.25	38.0	33.5	40.25	38.0	50.75	91.25	108.75	103.5	129.75	110.25
K09696	0.0	0.0	11.0	0.0	2.0	11.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09697	0.0	0.0	11.0	0.0	2.0	11.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09698	17.0	31.9	67.84	130.0	48.42	15.0	335.76	307.50999999999993	201.10999999999999	205.91999999999996	167.16000000000003	80.94	252.8	621.8300000000003	547.45	782.78	856.9299999999998	539.5100000000001
K09700	0.0	0.0	0.0	0.0	0.0	0.0	97.0	7.0	143.0	2.0	119.0	15.0	24.0	0.0	2.0	0.0	0.0	0.0
K09702	30.0	4.5	0.0	30.0	102.67	0.0	4.0	0.0	4.0	0.0	1.0	3.0	10.0	0.0	0.0	0.0	0.0	0.0
K09704	214.18	41.25	204.0	81.5	77.43	29.5	479.3	127.83	159.49	235.08999999999997	235.57999999999998	108.59	229.17	575.8199999999999	584.7700000000001	706.95	529.6899999999999	527.31
K09705	0.0	7.5	0.0	34.5	3.5	6.5	101.0	12.0	5.5	5.5	39.0	18.0	13.0	1.0	10.0	14.0	23.0	24.0
K09706	1.0	11.0	14.0	17.0	5.0	1.0	24.5	0.0	5.5	1.5	11.0	0.0	6.0	0.5	1.5	0.0	0.5	1.0
K09707	5.0	3.0	34.0	2.0	36.0	0.0	0.0	0.0	3.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
K09710	909.01	560.2399999999999	1394.6699999999998	668.8000000000001	790.71	260.05	2072.29	586.26	782.11	533.42	1184.9099999999999	405.88999999999993	876.24	1101.0299999999997	1207.5799999999997	1470.97	1275.92	1412.0999999999995
K09712	0.0	0.0	0.0	0.0	0.0	1.0	50.0	30.0	8.0	0.0	60.0	24.0	39.0	68.0	130.0	64.0	53.0	90.0
K09726	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	4.0	6.0	12.0	2.0	0.0	1.0	1.0	0.0
K09729	16.0	0.0	21.0	103.0	42.0	14.0	369.65999999999997	29.91	107.83	102.41	153.23999999999998	31.909999999999997	118.58	79.33	113.33	308.83000000000004	251.5	311.58000000000004
K09740	0.0	0.0	0.0	8.0	1.0	0.0	128.0	6.0	34.5	3.0	59.5	12.17	17.0	0.0	0.0	0.0	0.0	0.0
K09747	605.0	461.9	1052.0099999999998	514.5	463.25	239.3	1546.08	455.5	674.44	353.8300000000001	912.1500000000001	295.55	771.0700000000002	863.69	884.5800000000002	1263.6299999999999	1155.5900000000001	1084.44
K09748	885.76	537.99	1393.9199999999998	643.3000000000001	691.88	250.3	2109.7	626.84	1107.19	639.33	1479.9	434.79999999999995	1099.3199999999997	1354.3599999999997	1378.16	1788.8	1344.4200000000003	1503.4299999999994
K09749	199.5	40.0	392.0	80.0	93.0	88.0	773.0	35.0	357.25	68.5	430.5	98.0	254.0	3.5	21.5	4.5	19.0	15.0
K09758	253.76	8.39	0.71	0.0	129.46	0.0	8.0	28.0	7.0	16.0	18.0	17.0	33.0	1.0	3.0	6.0	6.0	1.0
K09759	50.0	84.0	210.0	60.0	150.0	126.0	0.0	0.0	3.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
K09760	408.01	267.40999999999997	507.83	449.8	545.7099999999999	47.75	1263.39	486.0	605.77	435.93	990.1700000000001	264.48	618.57	1005.27	896.18	1214.1299999999999	807.5	932.71
K09761	804.51	540.41	1249.9999999999998	673.3000000000001	790.21	256.05	2050.45	590.16	945.9300000000001	634.4999999999999	1386.6600000000003	426.12999999999994	969.0600000000001	1368.3599999999997	1376.41	1784.47	1357.5900000000004	1566.0199999999995
K09762	584.75	466.15	1049.7599999999998	561.0	613.42	259.05	1055.4099999999999	458.18	548.0999999999998	332.3300000000001	658.97	249.00000000000003	559.45	782.0800000000003	742.6800000000001	1063.44	1086.8500000000001	1021.9900000000004
K09764	17.0	4.5	5.5	36.0	15.5	1.0	227.5	7.0	246.5	30.5	197.5	46.5	93.0	1.0	9.5	1.0	5.0	24.5
K09765	731.14	423.14	909.8800000000001	390.5	588.46	200.3	1311.1000000000001	386.17	613.9000000000001	303.67	772.3899999999999	226.27	656.0100000000002	654.5200000000001	648.5500000000002	869.5500000000001	644.1099999999999	672.9700000000001
K09766	56.5	13.0	196.0	11.0	46.0	68.0	538.0	22.0	175.75	53.5	240.5	58.5	217.0	3.5	19.0	4.5	18.5	15.0
K09767	18.5	13.83	55.67	97.5	41.5	20.0	212.16000000000005	23.67	50.34	43.66	150.16	65.33	105.85000000000001	225.84999999999997	165.67999999999998	351.82	336.67	389.9899999999999
K09768	204.0	322.0	339.16999999999996	263.5	245.5	83.5	128.0	5.0	83.0	22.5	68.5	32.0	103.5	85.5	98.5	58.5	113.5	72.5
K09769	466.0	183.5	337.16999999999996	140.0	80.33	70.5	672.16	74.24	409.33	106.91	482.24000000000007	91.41	315.08	128.33	188.32999999999998	221.82999999999998	220.0	336.58000000000004
K09770	57.5	17.5	201.5	39.0	60.5	68.0	645.5	29.0	323.25	65.5	371.0	86.0	241.5	4.5	26.0	5.5	22.5	38.0
K09771	0.0	0.0	0.0	0.0	0.0	0.0	123.0	30.0	8.0	24.0	53.0	5.0	29.0	49.0	75.0	196.0	215.0	218.0
K09772	584.75	466.15	1049.7599999999998	561.0	613.42	259.05	1237.3999999999996	450.75	492.6000000000001	387.9000000000001	635.3900000000002	245.92	608.5400000000001	825.08	796.1900000000002	1164.94	1154.8500000000004	1134.7299999999998
K09773	18.5	13.83	55.67	97.5	42.75	20.0	668.48	341.68	498.25	222.91999999999996	512.73	143.36	337.52000000000004	367.94	448.8499999999999	629.36	681.0699999999999	470.65999999999997
K09774	0.5	0.0	0.0	8.0	1.0	0.0	611.66	52.0	128.0	57.0	286.5	41.2	241.44	211.27999999999997	249.54999999999995	426.5199999999999	308.40999999999997	272.1
K09775	321.5	174.0	484.0	304.0	236.0	69.0	397.0	74.75	246.0	93.5	306.75	107.5	220.25	68.75	124.75	273.0	265.25	374.25
K09776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
K09777	534.0	342.83000000000004	631.84	409.0	337.0	141.5	559.5	59.34	209.01	53.83	349.98999999999995	68.67	140.51	50.0	90.0	199.32999999999998	214.32999999999998	248.33
K09778	23.0	0.0	0.0	0.0	5.33	12.8	264.66	47.24	156.33	61.41	185.23999999999998	39.41	94.58	36.33	64.83	158.82999999999998	92.0	239.58000000000004
K09779	525.0	385.5	730.1700000000001	344.0	315.0	137.3	10.5	2.0	7.5	10.5	12.5	14.5	2.5	1.0	6.0	1.0	5.0	23.0
K09780	0.0	0.0	0.0	0.0	0.0	0.0	55.33	7.67	37.0	48.0	0.0	27.529999999999998	72.94	262.44999999999993	220.37999999999994	265.68999999999994	147.24	128.58999999999997
K09781	0.0	0.0	0.0	0.0	0.0	0.0	34.66	7.67	6.0	3.0	0.0	24.2	49.940000000000005	158.77999999999997	165.04999999999995	225.02	98.91	55.93
K09786	0.0	0.0	0.0	0.0	0.0	0.0	138.0	6.0	38.5	13.0	70.0	21.5	13.0	0.0	0.5	0.0	0.5	0.0
K09787	582.0	439.4	1040.0099999999998	525.0	518.42	245.3	991.92	420.41999999999996	536.4399999999999	329.3300000000001	643.9	213.35000000000005	523.3800000000001	672.1600000000002	666.2800000000001	990.6099999999999	1000.43	907.5900000000003
K09788	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	3.0	8.0	0.0	1.2	37.6	88.6	145.2	135.2	59.4	20.6
K09789	374.9	10.39	2.71	0.0	146.13000000000002	0.0	253.66000000000003	50.91	364.33	116.41	419.23999999999995	71.08	220.82999999999998	313.33	185.82999999999998	374.83	98.0	180.57999999999998
K09790	304.64	217.20999999999998	196.88000000000002	288.0	337.88	47.8	721.6	215.08	260.6	264.84	316.91	95.39	413.65000000000003	650.1	538.5100000000001	1037.4600000000003	843.5	728.5400000000001
K09791	0.0	0.0	0.0	8.0	1.0	0.0	170.66000000000003	13.5	41.0	10.5	67.0	29.7	26.940000000000005	117.78	46.05000000000001	178.02	94.91	36.6
K09792	0.0	0.0	0.0	0.0	0.0	0.0	97.5	7.0	28.5	5.0	44.0	3.2	108.6	117.6	167.7	166.2	72.4	45.1
K09793	62.760000000000005	12.75	0.0	93.0	68.0	0.0	128.5	5.67	24.0	19.0	53.5	35.2	83.1	72.6	47.2	125.2	82.9	50.43
K09794	0.0	0.0	0.0	8.0	1.0	0.0	86.16	6.0	27.0	10.0	46.0	7.2	94.94	161.77999999999997	165.54999999999995	229.02	83.91	46.1
K09795	0.0	0.0	0.0	8.0	1.0	0.0	135.0	4.0	70.5	10.5	81.5	11.7	128.6	93.1	150.2	150.2	54.9	28.1
K09796	0.0	0.0	0.0	0.0	0.0	0.0	79.0	5.0	22.0	10.0	29.0	5.2	97.1	123.6	164.2	161.2	85.4	36.6
K09797	269.14	53.14	204.71	74.0	167.96	1.0	440.91	141.5	337.0	268.0	551.0	120.2	292.68999999999994	417.7800000000001	405.05000000000007	589.0200000000001	174.91	303.85
K09798	16.5	0.0	21.0	103.0	42.0	14.0	369.66	29.0	238.0	17.0	290.5	44.0	130.84	49.68000000000001	25.35	92.32	31.009999999999998	56.5
K09799	0.0	0.0	0.0	0.0	0.0	0.0	41.0	1.0	5.0	0.0	17.0	2.0	10.0	10.0	4.0	7.0	7.0	4.0
K09800	16.0	0.0	21.0	95.0	41.0	15.0	592.66	78.0	199.5	49.0	355.5	68.7	158.44	213.77999999999997	254.04999999999995	429.0199999999999	324.90999999999997	358.59999999999997
K09801	0.0	0.0	0.0	0.0	0.0	0.0	40.66	4.0	2.0	7.0	1.0	3.2	53.440000000000005	160.77999999999997	160.04999999999995	212.02	90.91	39.6
K09802	0.0	0.0	0.0	0.0	0.0	0.0	61.31999999999999	10.91	91.83	60.41	28.74	5.91	45.419999999999995	79.51	48.68000000000001	189.65000000000003	65.50999999999999	135.57999999999998
K09803	0.5	0.0	0.0	16.0	2.0	0.0	238.5	5.0	90.5	23.0	125.5	30.5	159.5	3.5	12.0	5.5	15.5	29.5
K09804	0.0	0.0	0.0	0.0	0.0	0.0	43.0	2.0	25.0	3.0	45.0	1.0	45.0	1.0	6.0	16.0	7.0	8.0
K09805	0.0	0.0	0.0	8.0	1.0	0.0	155.0	12.0	79.0	8.0	66.5	39.0	19.5	11.0	49.0	22.0	21.0	52.0
K09806	0.0	0.0	0.0	0.0	0.0	0.0	39.0	4.0	2.0	2.0	1.0	2.2	51.6	112.6	154.2	142.2	78.4	32.6
K09807	69.5	167.82999999999998	143.67000000000002	382.0	254.5	29.0	546.2500000000001	51.84	76.76	46.33	274.99	58.42	167.01	73.0	120.5	233.82999999999998	252.82999999999998	333.8299999999999
K09808	625.52	188.18	689.8199999999999	223.6	350.25	1.0	1962.3799999999999	400.24	1122.33	651.41	1586.24	372.45	951.8600000000001	1065.2900000000002	1164.7300000000002	1430.17	514.92	1143.6800000000003
K09809	10.0	87.0	138.67000000000002	70.0	148.0	82.0	98.0	9.0	41.0	0.0	40.0	3.0	14.0	0.0	2.0	1.0	1.0	0.0
K09810	324.51	108.84000000000002	345.65999999999997	122.8	270.29	3.25	1142.5200000000002	226.24	634.33	359.90999999999997	904.74	217.02999999999997	545.5200000000001	606.61	691.8799999999999	860.85	339.40999999999997	707.9300000000001
K09811	885.51	560.2399999999999	1426.67	689.8000000000001	835.38	259.05	2024.05	556.0899999999999	1047.6100000000001	600.1700000000001	1426.65	388.30999999999995	958.0799999999998	1205.6000000000001	1274.26	1680.7899999999997	1180.8300000000002	1374.6999999999996
K09812	885.51	560.2399999999999	1394.6699999999998	668.8000000000001	785.38	259.05	1964.64	545.1800000000001	955.78	544.76	1364.1599999999999	383.4	913.7499999999999	1174.27	1226.68	1562.9599999999998	1128.3300000000002	1228.3699999999994
K09815	845.88	450.73999999999995	1276.4199999999998	545.8000000000001	587.13	196.3	1827.0900000000001	875.4199999999998	1052.2599999999998	658.5100000000001	1300.4599999999998	376.34999999999997	1010.6399999999999	1422.9000000000005	1265.8200000000002	2018.03	1581.8700000000001	1568.0699999999995
K09816	854.26	434.48999999999995	1266.4199999999998	538.8000000000001	582.38	193.3	1721.38	597.68	947.94	564.01	1256.1400000000003	340.5199999999999	858.3899999999999	957.7500000000001	899.2199999999998	1422.75	1071.68	1206.4299999999998
K09817	854.26	434.48999999999995	1266.4199999999998	538.8000000000001	582.38	193.3	1708.38	597.68	947.94	564.01	1256.1400000000003	340.5199999999999	850.3899999999999	957.7500000000001	902.2199999999998	1394.75	1069.68	1196.4299999999998
K09818	0.0	0.0	0.0	0.0	0.0	0.0	10.0	13.0	7.0	2.0	9.0	10.0	12.0	3.0	8.0	7.0	12.0	13.0
K09819	23.0	0.0	0.0	0.0	5.33	0.0	38.67	15.17	11.5	4.5	16.5	38.33	37.0	108.67	75.33	71.67	82.33	100.32
K09820	23.0	0.0	0.0	0.0	5.33	0.0	34.67	9.5	9.5	3.5	12.5	21.33	33.5	107.67	71.33	61.67	93.33	120.99
K09823	0.0	0.0	0.0	0.0	0.0	0.0	82.0	6.0	27.0	5.0	46.0	3.2	96.6	113.6	160.2	156.2	82.4	36.6
K09824	0.0	0.0	0.0	0.0	0.0	0.0	373.57	44.25	32.5	57.75	141.0	16.7	115.53	180.96	143.4	397.34000000000003	308.91999999999996	351.35
K09825	851.14	500.90999999999997	1281.08	529.3	616.2099999999999	250.3	1717.26	425.49	772.6100000000001	432.1700000000001	1069.42	307.28	645.6300000000001	425.17	655.0299999999999	886.58	767.73	1116.63
K09835	0.5	0.0	0.0	0.0	0.0	0.0	37.0	0.0	20.5	1.0	16.5	6.5	38.5	0.0	0.0	0.0	0.0	0.0
K09857	0.0	0.0	0.0	8.0	1.0	0.0	284.0	15.0	71.0	8.0	119.0	25.2	50.6	109.6	153.2	140.2	75.4	25.6
K09858	0.5	0.0	0.0	8.0	1.0	0.0	205.33	10.67	48.0	12.5	83.0	30.029999999999998	59.940000000000005	219.44999999999996	102.88000000000001	231.19000000000003	139.24	129.59
K09859	0.5	0.0	0.0	0.0	0.0	0.0	14.0	0.0	4.5	1.0	7.5	2.17	6.5	0.0	0.0	0.0	0.0	0.0
K09860	0.0	0.0	0.0	0.0	0.0	0.0	21.0	1.0	20.0	3.0	28.0	1.0	40.0	1.0	6.0	15.0	3.0	6.0
K09861	366.26	306.15999999999997	847.08	350.3	472.88	149.8	1102.29	523.42	653.3499999999999	591.59	890.17	290.89	659.98	1255.53	1219.5799999999995	1692.6399999999999	1187.5900000000001	1336.4399999999996
K09862	0.0	0.0	0.0	0.0	0.0	0.0	29.659999999999997	2.0	2.0	7.0	0.0	2.2	44.440000000000005	142.77999999999997	156.04999999999995	208.02	85.91	36.6
K09882	0.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09888	863.76	498.5899999999999	1154.0799999999997	505.8	574.96	207.3	1457.6900000000003	274.09000000000003	650.3299999999999	403.84000000000003	942.74	254.44999999999996	587.5200000000001	398.53000000000003	566.6300000000001	528.85	343.48999999999995	475.43000000000006
K09889	0.0	0.0	0.0	8.0	1.0	0.0	168.66000000000003	10.0	36.5	10.0	60.5	16.7	55.440000000000005	160.77999999999997	160.04999999999995	212.02	90.91	39.6
K09890	0.0	0.0	0.0	0.0	0.0	0.0	12.66	3.0	2.0	6.0	0.0	1.2	19.44	113.78	40.05000000000001	178.02	70.91	33.6
K09891	0.0	0.0	0.0	0.0	0.0	0.0	1.6600000000000001	0.0	0.0	5.0	0.0	1.0	1.8399999999999999	48.18000000000001	5.85	71.82	15.51	11.0
K09892	0.0	0.0	0.0	8.0	1.0	0.0	1.6600000000000001	0.0	0.0	5.0	0.0	4.0	1.8399999999999999	48.18000000000001	5.85	71.82	15.51	11.0
K09893	0.0	0.0	0.0	0.0	0.0	0.0	1.6600000000000001	0.0	0.0	5.0	0.0	1.0	1.8399999999999999	48.18000000000001	5.85	71.82	15.51	11.0
K09894	0.0	0.0	0.0	0.0	0.0	0.0	1.6600000000000001	0.0	0.0	5.0	0.0	1.0	1.8399999999999999	48.18000000000001	5.85	71.82	15.51	11.0
K09895	0.0	0.0	0.0	0.0	0.0	0.0	12.66	1.0	0.0	5.0	1.0	2.0	6.84	51.18000000000001	6.85	71.82	15.51	14.0
K09896	0.0	0.0	0.0	0.0	0.0	0.0	1.6600000000000001	0.0	0.0	5.0	0.0	1.0	1.8399999999999999	48.18000000000001	5.85	71.82	15.51	11.0
K09897	0.0	0.0	0.0	0.0	0.0	0.0	1.6600000000000001	0.0	0.0	5.0	0.0	1.0	1.8399999999999999	48.18000000000001	5.85	71.82	15.51	11.0
K09898	0.0	0.0	0.0	0.0	0.0	0.0	1.6600000000000001	0.0	0.0	5.0	0.0	1.0	1.8399999999999999	48.18000000000001	5.85	71.82	15.51	11.0
K09899	0.0	0.0	0.0	0.0	0.0	0.0	1.6600000000000001	0.0	0.0	5.0	0.0	1.0	1.8399999999999999	48.18000000000001	5.85	71.82	15.51	11.0
K09900	0.0	0.0	0.0	0.0	0.0	0.0	3.3200000000000003	0.0	0.0	0.0	0.0	1.0	3.6799999999999997	52.36000000000001	7.699999999999999	96.63999999999999	24.02	15.0
K09901	0.0	0.0	0.0	0.0	0.0	0.0	1.6600000000000001	0.0	0.0	5.0	0.0	1.0	1.8399999999999999	48.18000000000001	5.85	71.82	15.51	11.0
K09902	0.0	0.0	0.0	0.0	0.0	0.0	1.6600000000000001	0.0	0.0	5.0	0.0	1.0	1.8399999999999999	48.18000000000001	5.85	71.82	15.51	11.0
K09903	909.01	560.2399999999999	1394.6699999999998	676.8000000000001	791.71	260.05	2237.95	632.17	1119.94	641.83	1571.65	464.8	1109.0699999999997	1374.3599999999997	1397.41	1801.8	1376.9200000000003	1588.6799999999994
K09904	0.0	0.0	0.0	0.0	0.0	0.0	1.6600000000000001	0.0	0.0	5.0	0.0	1.0	1.8399999999999999	48.18000000000001	5.85	71.82	15.51	11.0
K09906	0.0	0.0	0.0	0.0	0.0	0.0	1.6600000000000001	0.0	0.0	0.0	0.0	1.0	1.8399999999999999	48.18000000000001	5.85	71.82	15.51	11.0
K09907	0.0	0.0	0.0	0.0	0.0	0.0	1.6600000000000001	0.0	0.0	5.0	0.0	1.0	1.8399999999999999	48.18000000000001	5.85	71.82	15.51	11.0
K09908	0.0	0.0	0.0	0.0	0.0	0.0	1.6600000000000001	0.0	0.0	5.0	0.0	1.0	1.8399999999999999	48.18000000000001	5.85	71.82	15.51	11.0
K09909	0.0	0.0	0.0	0.0	0.0	0.0	1.6600000000000001	0.0	0.0	5.0	0.0	1.0	1.8399999999999999	48.18000000000001	5.85	71.82	15.51	11.0
K09910	0.0	0.0	0.0	0.0	0.0	0.0	1.6600000000000001	0.0	0.0	0.0	0.0	1.0	1.8399999999999999	48.18000000000001	5.85	71.82	15.51	11.0
K09911	0.0	0.0	0.0	0.0	0.0	0.0	1.6600000000000001	0.0	0.0	5.0	0.0	1.0	1.8399999999999999	48.18000000000001	5.85	71.82	15.51	11.0
K09913	0.0	0.0	0.0	0.0	0.0	0.0	97.0	7.0	143.0	2.0	119.0	15.0	28.0	0.0	4.0	0.0	16.0	2.0
K09914	0.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09917	0.0	0.0	0.0	0.0	0.0	0.0	1.6600000000000001	0.0	0.0	5.0	0.0	1.0	1.8399999999999999	48.18000000000001	5.85	71.82	15.51	11.0
K09919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	16.0	2.0
K09920	0.0	0.0	0.0	0.0	0.0	0.0	11.0	1.0	0.0	0.0	1.0	1.0	5.0	3.0	1.0	0.0	0.0	3.0
