OTUID	All	East	North	Outside	South
OTU_131	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_1310	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1311	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1312	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1313	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1314	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1315	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1316	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1317	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1318	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1320	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1321	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1322	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1323	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1325	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1328	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1329	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1330	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1331	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1333	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1335	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1336	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1337	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1338	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_134	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_1341	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1343	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1344	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1345	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1346	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1347	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1348	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1349	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_135	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_1350	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1352	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1353	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1354	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1355	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1356	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1357	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1358	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1359	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1362	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1363	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1365	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1366	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1367	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1368	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1369	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_137	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_1370	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1372	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1373	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1374	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1375	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1376	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1377	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_138	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_1381	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1382	0.016869	0.02891845	0.00000000	0.00000000	0.00000000
OTU_1383	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1384	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1385	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1386	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1387	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1388	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1391	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1392	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1394	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1395	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1396	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1398	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1399	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_14	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_1400	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1401	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1402	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1403	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1405	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1406	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1407	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1408	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1409	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1410	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1412	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1413	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1414	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1416	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1417	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1418	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1419	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1420	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1423	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1424	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1425	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1426	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1427	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1429	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_143	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_1430	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1432	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1433	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1434	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1435	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1436	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1437	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1438	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1440	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1441	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1442	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1444	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1445	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1446	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1447	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1448	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1449	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_145	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_1450	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1451	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1452	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1453	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1454	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1455	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1456	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1457	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1458	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1459	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_146	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_1460	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1461	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1462	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1463	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1464	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1465	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1466	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1467	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1469	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_147	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_1470	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1471	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1474	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1475	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1476	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1477	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1478	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1479	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_148	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_1480	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1481	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1482	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1483	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1484	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1485	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1486	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1487	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_149	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_1490	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1491	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1493	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1494	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1495	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1496	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1497	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1499	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1500	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1502	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1504	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1505	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1506	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1507	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1508	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1509	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1510	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1511	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1512	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1513	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1514	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1515	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1516	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1517	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1518	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1519	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_152	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_1521	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1522	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1523	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1524	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1526	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1527	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1528	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1529	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_153	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_1530	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1531	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1532	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1533	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1534	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1535	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1536	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1537	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1538	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1539	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_154	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_1540	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1541	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1542	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1543	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1544	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1545	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1547	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1548	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1549	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_155	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_1550	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1552	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1553	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1554	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1555	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1556	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1557	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1558	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1559	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_156	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_1560	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1562	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1563	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1564	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1565	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1566	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1567	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1568	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1569	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_157	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_1570	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1571	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1572	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1573	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1575	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1577	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1578	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1579	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_158	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_1580	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1581	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1582	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1583	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1584	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1585	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1586	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1588	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1589	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_159	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_1592	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1594	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1595	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1596	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1598	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1599	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1600	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1601	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1602	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1603	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1604	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1605	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1606	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1607	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1608	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1609	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_161	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_1610	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1611	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1612	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1613	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1614	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1615	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1616	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1617	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1618	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1619	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_162	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_1620	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1621	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1622	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1623	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1624	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1625	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1626	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1627	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1628	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1629	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_163	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_1630	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1631	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1632	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1633	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1635	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1636	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1637	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1638	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1640	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1641	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1642	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1643	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1645	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1646	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1647	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1648	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1649	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_165	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_1650	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1651	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1652	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1653	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1654	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1655	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1656	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1657	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1658	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1659	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_166	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_1660	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1661	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1662	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1663	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1664	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1665	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1667	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1669	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1670	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1671	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1672	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1673	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1674	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1675	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1677	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1678	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1679	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_168	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_1680	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1681	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1682	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1683	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
OTU_1685	0.008865	0.01519757	0.00000000	0.00000000	0.00000000
