OTUID	E1	E2	E3	E4	E5	E6	E7	N1	N2	O1	O2	S1	OTUID2	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_2233	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2233	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	uncultured bacterium
OTU_2234	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2234	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Unassigned
OTU_2235	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2235	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Glaciecola	Alteromonas macleodii
OTU_2236	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2236	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12 marine group	Incertae Sedis	uncultured Flexibacteraceae bacterium
OTU_2237	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2237	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	Thiomicrospira	uncultured bacterium
OTU_2238	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2238	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured organism
OTU_2239	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2239	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Glaciecola	Alteromonas macleodii
OTU_224	1	0	0	0	0	0	0	0	0	0	0	0	OTU_224	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Picochlorum sp. 'soloecismus'
OTU_2240	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2240	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	OM60(NOR5) clade	uncultured bacterium
OTU_2241	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2241	Bacteria	Balneolota	Balneolia	Balneolales	Balneolaceae	CK06-06-Mud-MAS4B-21	Bacteroidetes bacterium enrichment culture clone OCL_P2D11
OTU_2242	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2242	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_2243	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2243	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_2244	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2244	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	marine metagenome
OTU_2245	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2245	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Algoriphagus	Algoriphagus sp.
OTU_2246	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2246	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	marine metagenome
OTU_2247	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2247	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Incertae Sedis	uncultured bacterium
OTU_2248	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2248	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	Thiomicrospira	Thiomicrospira sp. ALE3
OTU_2249	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2249	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	marine metagenome
OTU_225	1	0	0	0	0	0	0	0	0	0	0	0	OTU_225	Bacteria	Bdellovibrionota	Oligoflexia	Silvanigrellales	Silvanigrellaceae	Incertae Sedis	uncultured bacterium
OTU_2250	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2250	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Incertae Sedis	uncultured bacterium
OTU_2251	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2251	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseibacterium	uncultured Rhodobacteraceae bacterium
OTU_2252	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2252	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Unassigned	Unassigned
OTU_2253	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2253	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_2254	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2254	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae Sedis	uncultured organism
OTU_2256	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2256	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Algoriphagus	Algoriphagus sp.
OTU_2257	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2257	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_2258	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2258	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	uncultured bacterium
OTU_2259	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2259	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	uncultured gamma proteobacterium CHAB-III-7
OTU_2260	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2260	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_2261	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2261	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	Winogradskyella sp. IMCC2192
OTU_2263	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2263	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Mesohalobacter	uncultured organism
OTU_2265	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2265	Bacteria	Cyanobacteriota	Cyanobacteriia	Synechococcales	Cyanobiaceae	Synechococcus CC9902	Synechococcus sp. RS9918
OTU_2267	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2267	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseibacterium	Rhodobacteraceae bacterium LSUCC0246
OTU_2268	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2268	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Tropicimonas-Psychromarinibacter	uncultured marine bacterium
OTU_2269	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2269	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12 marine group	Incertae Sedis	uncultured Bacteroidetes bacterium
OTU_227	1	0	0	0	0	0	0	0	0	0	0	0	OTU_227	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Unassigned	Unassigned
OTU_2270	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2270	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Incertae Sedis	uncultured bacterium
OTU_2271	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2271	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Glaciecola	Alteromonas macleodii
OTU_2273	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2273	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	uncultured bacterium
OTU_2274	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2274	Bacteria	Cyanobacteriota	Cyanobacteriia	Phormidesmiales	Nodosilineaceae	Incertae Sedis	uncultured bacterium
OTU_2275	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2275	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Tropicimonas-Psychromarinibacter	uncultured organism
OTU_2276	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2276	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	uncultured bacterium
OTU_2277	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2277	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	uncultured gamma proteobacterium CHAB-III-7
OTU_2278	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2278	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Glaciecola	Unassigned
OTU_2279	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2279	Bacteria	Patescibacteria	Gracilibacteria	Incertae Sedis	Incertae Sedis	Incertae Sedis	uncultured organism
OTU_228	1	0	0	0	0	0	0	0	0	0	0	0	OTU_228	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae Sedis	uncultured bacterium
OTU_2280	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2280	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	uncultured beta proteobacterium
OTU_2282	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2282	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Oceanospirillaceae	Oceanospirillum	Oceanospirillum maris
OTU_2284	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2284	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae Sedis	Nitzschia alba (marine diatom)
OTU_2285	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2285	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	Winogradskyella sp. IMCC2192
OTU_2286	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2286	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Nodularia PCC-9350	Nodularia spumigena
OTU_2287	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2287	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Glaciecola	Alteromonas macleodii
OTU_2288	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2288	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Halioglobus	uncultured bacterium
OTU_2289	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2289	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Incertae Sedis	uncultured bacterium
OTU_229	1	0	0	0	0	0	0	0	0	0	0	0	OTU_229	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Unassigned
OTU_2290	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2290	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	Unassigned
OTU_2291	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2291	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Unassigned	uncultured bacterium
OTU_2292	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2292	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	uncultured organism
OTU_2293	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2293	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	marine metagenome
OTU_2294	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2294	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Nodularia PCC-9350	Unassigned
OTU_2295	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2295	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_2296	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2296	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	uncultured beta proteobacterium
OTU_2297	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2297	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_2298	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2298	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Roseivirga	uncultured bacterium
OTU_2299	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2299	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	uncultured bacterium
OTU_23	1	0	0	0	0	0	0	0	0	0	0	0	OTU_23	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales	Syntrophotaleaceae	Syntrophotalea	uncultured bacterium
OTU_230	1	0	0	0	0	0	0	0	0	0	0	0	OTU_230	Bacteria	Pseudomonadota	Gammaproteobacteria	TDNP-Wbc97-11-7-16	Incertae Sedis	Incertae Sedis	uncultured Chromatiales bacterium
OTU_2300	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2300	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	Thiomicrospira	Thiomicrospira aerophila AL3
OTU_2301	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2301	Bacteria	Verrucomicrobiota	Kiritimatiellia	WCHB1-41	Incertae Sedis	Incertae Sedis	uncultured organism
OTU_2303	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2303	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Nodularia PCC-9350	Nodularia spumigena
OTU_2304	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2304	Bacteria	Pseudomonadota	Gammaproteobacteria	Nitrococcales	Nitrococcaceae	Spiribacter	uncultured bacterium
OTU_2305	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2305	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12 marine group	Incertae Sedis	uncultured Flexibacteraceae bacterium
OTU_2306	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2306	Bacteria	Dependentiae	Babeliae	Babeliales	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_2307	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2307	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Aquiluna	Unassigned
OTU_2308	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2308	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Unassigned
OTU_2309	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2309	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Roseivirga	uncultured marine bacterium
OTU_231	1	0	0	0	0	0	0	0	0	0	0	0	OTU_231	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae Sedis	uncultured bacterium
OTU_2311	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2311	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Cylindrospermopsis CRJ1	cyanobacterium enrichment culture clone CAWBG125
OTU_2312	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2312	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Incertae Sedis	uncultured bacterium
OTU_2313	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2313	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	Thiomicrospira	Thiomicrospira sibirica
OTU_2314	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2314	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	uncultured bacterium
OTU_2315	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2315	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Vicingus	uncultured Bacteroidetes bacterium
OTU_2316	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2316	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_2317	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2317	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	uncultured bacterium
OTU_2318	0	0	0	0	0	2	0	0	0	0	0	0	OTU_2318	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	uncultured marine bacterium
OTU_2319	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2319	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Roseivirga	uncultured Flexibacteraceae bacterium
OTU_2320	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2320	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	uncultured bacterium
OTU_2321	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2321	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_2322	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2322	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12 marine group	Incertae Sedis	uncultured Bacteroidetes bacterium
OTU_2323	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2323	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	uncultured bacterium
OTU_2325	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2325	Bacteria	Pseudomonadota	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	uncultured bacterium
OTU_2326	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2326	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Unassigned
OTU_2327	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2327	Bacteria	Deinococcota	Deinococci	Deinococcales	Trueperaceae	Truepera	uncultured bacterium
OTU_2328	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2328	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_2329	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2329	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	Incertae Sedis	uncultured bacterium
OTU_233	1	0	0	0	0	0	0	0	0	0	0	0	OTU_233	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes BD2-2	Incertae Sedis	uncultured bacterium
OTU_2330	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2330	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	uncultured bacterium
OTU_2331	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2331	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12 marine group	Incertae Sedis	uncultured Flexibacteraceae bacterium
OTU_2332	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2332	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12 marine group	Incertae Sedis	uncultured Flexibacteraceae bacterium
OTU_2333	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2333	Bacteria	Pseudomonadota	Alphaproteobacteria	Unassigned	Unassigned	Incertae Sedis	uncultured bacterium
OTU_2334	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2334	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	marine metagenome
OTU_2335	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2335	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Incertae Sedis	uncultured bacterium
OTU_2336	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2336	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_2337	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2337	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	uncultured bacterium
OTU_2339	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2339	Bacteria	Cyanobacteriota	Cyanobacteriia	Synechococcales	Cyanobiaceae	Synechococcus CC9902	Synechococcus sp. RS9909
OTU_2340	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2340	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Aquiluna	Unassigned
OTU_2341	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2341	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_2342	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2342	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	Incertae Sedis	uncultured Flavobacteriales bacterium
OTU_2343	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2343	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_2344	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2344	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Aquiluna	uncultured bacterium
OTU_2346	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2346	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	Thiomicrospira	Thiomicrospira sp. ALE3
OTU_2347	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2347	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	Thiomicrospira	Thiomicrospira sp. ALE3
OTU_2348	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2348	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	marine metagenome
OTU_2349	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2349	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	uncultured bacterium
OTU_2350	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2350	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_2351	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2351	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Storeatula sp. CCMP1868
OTU_2352	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2352	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	marine metagenome
OTU_2353	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2353	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseibacterium	marine metagenome
OTU_2354	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2354	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_2355	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2355	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Chachezhania	Microcystis sp. LZ-27
OTU_2356	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2356	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseibaca	uncultured bacterium
OTU_2357	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2357	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_2358	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2358	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	uncultured gamma proteobacterium CHAB-III-7
OTU_2359	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2359	Bacteria	Patescibacteria	Dojkabacteria	Incertae Sedis	Incertae Sedis	Incertae Sedis	uncultured organism
OTU_236	1	0	0	0	0	0	0	0	0	0	0	0	OTU_236	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae Sedis	uncultured bacterium
OTU_2360	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2360	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured organism
OTU_2362	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2362	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	Unassigned
OTU_2363	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2363	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	uncultured bacterium
OTU_2364	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2364	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Glaciecola	Alteromonas macleodii
OTU_2365	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2365	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Unassigned
OTU_2366	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2366	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	marine metagenome
OTU_2367	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2367	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12 marine group	Incertae Sedis	uncultured Flexibacteraceae bacterium
OTU_2368	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2368	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_2369	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2369	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Unassigned	Unassigned
OTU_2370	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2370	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12 marine group	Incertae Sedis	uncultured Bacteroidetes bacterium
OTU_2372	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2372	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	Incertae Sedis	uncultured Flavobacteriales bacterium
OTU_2373	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2373	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Unassigned
OTU_2374	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2374	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	Unassigned
OTU_2375	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2375	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	Unassigned
OTU_2376	0	0	0	0	0	1	0	0	0	0	0	0	OTU_2376	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	uncultured bacterium
