function	feces1	feces2	feces3	feces4	feces5	feces6	plaque1	plaque2	plaque3	plaque4	plaque5	plaque6	saliva1	saliva2	saliva3	saliva4	saliva5	saliva6
2OXOGLUTDECARB-RXN	23.0	0.0	0.0	0.0	5.33	0.0	113.08	7.0	7.75	8.0	9.5	15.78	107.94	273.45	248.87999999999997	296.68999999999994	175.74	168.59000000000003
2PGADEHYDRAT-RXN	1031.77	603.4899999999999	1323.6699999999996	692.8000000000002	835.21	312.85	2227.95	630.17	1117.94	641.83	1571.65	461.8	1103.0699999999997	1374.3599999999994	1397.41	1801.8	1376.9200000000005	1588.6799999999994
2TRANSKETO-RXN	2357.07	1101.35	2923.9299999999994	1394.3	1659.8799999999994	777.95	3755.52	974.59	1843.94	867.06	2840.71	871.0300000000002	1739.57	1800.2700000000002	1989.65	2554.29	2030.18	2779.09
3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN	539.76	247.59	787.58	253.8	338.29	100.3	1241.12	229.0	690.0	326.5	1003.0	269.45	605.1	646.27	723.0300000000002	736.3700000000001	354.73	670.5900000000001
3-DEHYDRO-L-GULONATE-2-DEHYDROGENASE-RXN	0.0	0.0	0.0	0.0	0.0	11.8	6.0	0.0	1.0	16.5	8.0	0.0	0.5	0.0	0.0	0.0	0.0	0.5
3-DEHYDROQUINATE-DEHYDRATASE-RXN	909.01	560.2399999999999	1394.6699999999996	676.8000000000002	785.71	252.05	2010.64	552.5799999999998	925.28	615.8299999999998	1402.4100000000005	420.48	993.1699999999997	1313.52	1337.93	1764.8	1293.66	1555.2799999999993
3-DEHYDROQUINATE-SYNTHASE-RXN	935.65	564.7399999999999	1403.6699999999996	670.3000000000002	796.54	263.05	2157.15	661.5899999999998	883.12	599.09	1414.25	439.44	1052.4399999999996	1283.2900000000004	1302.8000000000004	1651.1699999999996	1280.3100000000004	1466.3799999999994
3-DEHYDROSPHINGANINE-REDUCTASE-RXN	0.5	0.0	0.0	0.0	0.0	0.0	14.0	0.0	4.5	1.0	7.5	0.5	2.5	0.0	0.0	0.0	0.0	0.0
3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN	15.0	146.0	90.0	172.0	169.0	10.0	96.25	22.0	39.5	20.5	57.0	9.0	69.75	26.0	40.25	89.0	54.5	98.75
3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	0.5	0.0	0.0	0.0	0.0	0.0	40.5	0.0	10.0	2.5	19.5	2.5	15.5	0.5	4.5	0.0	16.5	3.0
3-HYDROXYBUTYRYL-COA-DEHYDROGENASE-RXN	504.5	244.5	882.6700000000002	226.0	236.0	127.0	745.6600000000002	255.66000000000003	822.58	209.91	719.99	249.33	548.58	111.83	184.33	261.08000000000004	186.25	367.33
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	1150.76	571.1600000000002	1493.5	663.1	668.5	249.3	2650.390000000001	665.3399999999998	1201.7	794.1599999999999	1655.6400000000006	442.06	1184.9199999999996	1458.3699999999994	1535.0999999999995	2105.45	1619.2600000000002	1711.5199999999998
3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN	46.5	237.5	245.0	284.5	267.83000000000004	93.8	476.98	70.0	247.83	36.16	290.5	73.66	197.99	172.34000000000003	179.32000000000005	96.84	239.01	104.82
3-NUCLEOTID-RXN	297.64	60.91	310.08	22.8	127.38	2.0	883.0000000000001	297.3400000000001	550.78	453.34	823.09	198.61	450.13999999999993	641.2800000000002	614.06	839.55	502.42	659.3000000000002
3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN	3.0	36.0	90.0	250.0	93.0	50.0	833.0	55.0	92.5	54.0	370.0	54.9	317.2	226.2	346.9	324.4	205.3	93.2
3-OXOACID-COA-TRANSFERASE-RXN	0.0	3.0	4.0	0.0	1.0	23.0	116.0	7.0	147.0	2.0	131.0	15.0	50.0	0.0	9.0	2.0	36.0	5.0
3-OXOACYL-ACP-REDUCT-RXN	2309.8	1543.41	3448.340000000001	1615.1	1764.42	683.4	4418.55	1224.25	2133.6800000000007	1197.1	3012.2199999999993	882.5100000000001	2054.9300000000007	2197.19	2318.89	2828.44	2289.080000000001	2468.5199999999995
3-OXOACYL-ACP-SYNTH-BASE-RXN	384.0	48.18	211.82	100.6	36.08	0.0	888.3100000000002	136.0	209.75	271.5	330.5	68.15	334.5399999999999	382.38000000000005	529.25	624.72	262.81	317.7
3-OXOACYL-ACP-SYNTH-RXN	384.0	48.18	211.82	100.6	36.08	0.0	888.3100000000002	136.0	209.75	271.5	330.5	68.15	334.5399999999999	382.38000000000005	529.25	624.72	262.81	317.7
3.1.1.23-RXN	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.5	2.5	0.5	7.5	3.0	0.0	0.0	0.0	0.0	0.0	0.0
3.1.1.64-RXN	16.0	0.0	21.0	103.0	42.0	15.0	366.67	21.0	54.5	27.5	141.5	28.83	153.0	188.17	155.32999999999996	100.67	167.83	128.16
3.1.1.73-RXN	0.0	0.0	0.0	0.0	0.0	0.0	24.0	16.0	4.0	0.0	56.0	21.0	5.0	0.0	0.0	0.0	2.0	3.0
3.1.1.75-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	16.0	2.0
3.1.11.1-RXN	0.0	0.0	0.0	0.0	0.0	0.0	1.66	0.0	0.0	5.0	0.0	1.0	1.84	48.18000000000001	5.85	71.82	15.51	11.0
3.1.11.2-RXN	881.01	544.7399999999999	1389.1699999999996	591.8000000000002	738.21	259.05	2132.12	597.34	1097.94	636.33	1430.15	453.32999999999987	1041.17	1914.63	1805.94	2245.17	1557.15	1791.2699999999998
3.1.11.6-RXN	1818.02	1111.15	2763.67	1361.6	1584.42	520.1	4413.06	1254.66	2320.2000000000007	1321.24	3134.8	918.34	2141.96	2680.7999999999993	2555.9	3584.6	2769.760000000001	3225.3599999999988
3.1.13.1-RXN	0.5	0.0	0.0	8.0	1.0	0.0	264.66	10.5	90.5	17.5	121.0	31.2	116.44	158.27999999999997	161.54999999999995	212.52	93.41	39.1
3.1.13.5-RXN	25.75	26.75	9.75	36.0	100.33	13.75	56.83	20.0	13.5	8.5	18.0	39.33	41.34	158.85000000000005	78.18	132.49	99.84	120.99
3.1.2.21-RXN	9.0	1.57	56.84	7.0	11.42	1.0	83.45	186.83	31.69	189.84	12.43	30.450000000000006	125.72	519.74	428.47	555.45	580.0899999999998	308.03
3.1.21.1-RXN	0.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
3.1.21.2-RXN	848.26	467.72	875.8800000000001	647.0	594.2900000000002	249.8	823.98	159.67	361.34	79.99	615.99	160.00000000000003	360.0	226.34000000000003	298.81999999999994	385.17	496.84000000000015	566.6500000000002
3.1.21.3-RXN	4050.08	2800.92	5045.780000000002	2695.2000000000007	3641.42	680.0	6331.0700000000015	1484.5	3031.79	1761.5800000000004	3967.75	1224.94	2983.03	4085.410000000001	3860.93	6434.249999999999	4456.1100000000015	5325.839999999998
3.1.21.4-RXN	307.28	23.47	93.38	15.0	230.96	0.0	659.16	360.77	172.67	220.26	299.47	52.53	184.18	55.46	98.02	106.69	112.61	174.34000000000003
3.1.21.5-RXN	179.62	303.85	335.37	206.8	303.8300000000001	17.5	483.85	206.5	151.45	149.75	221.85	58.90000000000001	142.65	358.35	320.15	652.2	486.8	400.65
3.1.21.7-RXN	0.0	0.0	1.67	0.0	0.0	0.0	0.0	1.0	18.0	3.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
3.1.22.4-RXN	799.01	434.66999999999985	809.5000000000003	568.8000000000002	546.2900000000002	104.25	2075.0199999999995	428.59	1023.42	485.58	1504.2200000000007	399.69	969.86	809.28	895.3699999999997	1170.5100000000002	695.0699999999998	1186.08
3.1.26.11-RXN	534.88	556.41	1127.75	413.8	625.88	216.3	1119.63	419.58	606.52	469.75	846.9300000000002	283.73	705.3100000000002	1019.18	991.2400000000004	1148.99	897.2499999999999	880.95
3.1.26.12-RXN	0.25	22.25	0.75	41.5	95.5	8.75	194.33	15.17	40.5	11.0	61.0	41.03	77.94	265.45	223.37999999999997	265.68999999999994	163.24	133.59000000000003
3.1.26.3-RXN	909.01	560.2399999999999	1394.6699999999996	676.8000000000002	791.71	260.05	2201.95	626.17	1109.94	636.83	1559.65	462.8	1107.0699999999997	1371.3599999999994	1394.41	1798.8	1366.9200000000005	1584.6799999999994
3.1.26.4-RXN	1824.02	1170.4799999999998	2809.34	1353.6	1607.42	556.9	4415.24	1250.7600000000002	2147.38	1234.2500000000002	3114.5599999999995	916.02	2192.06	2854.39	2892.9899999999993	3693.77	2863.510000000001	3247.449999999999
3.1.26.5-RXN	908.76	549.4899999999999	1393.9199999999996	668.8000000000002	790.71	256.8	2082.95	625.67	1066.44	632.33	1465.65	432.3	1070.5700000000004	1337.3599999999994	1370.91	1782.8	1334.9200000000005	1502.1799999999994
3.1.26.8-RXN	474.0	339.4	430.01	389.0	342.42	53.5	812.9200000000002	408.42	356.44	298.83	482.9	165.35000000000005	452.88	667.1600000000002	644.2800000000002	947.61	977.4299999999997	847.0900000000003
3.1.27.1-RXN	0.0	0.0	0.0	0.0	0.0	0.0	1.66	0.0	0.0	5.0	0.0	1.0	1.84	48.18000000000001	5.85	71.82	15.51	11.0
3.1.27.6-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0
3.1.3.16-RXN	1308.01	1143.4	2182.600000000001	1042.5	1150.67	568.85	2209.3600000000006	627.33	786.5899999999997	428.49	1128.4699999999998	425.2	1016.8099999999997	1627.7700000000007	1546.1600000000005	2083.0899999999992	1998.45	1826.63
3.1.31.1-RXN	0.0	0.0	0.0	0.0	0.0	1.0	146.98	78.0	156.57999999999996	19.66	189.5	60.66	71.49	57.34	60.31999999999999	57.34	117.01	119.32
3.1.4.10-RXN	30.14	0.0	0.0	0.0	15.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.1.4.37-RXN	0.0	0.0	0.0	0.0	0.0	0.0	59.66	4.91	90.83	55.41	28.74	4.91	33.58	30.33	40.83	114.83	49.0	124.58
3.1.6.12-RXN	23.0	0.0	0.0	0.0	5.33	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.2.1.1-RXN	594.01	261.61	734.0300000000002	233.1	442.71	30.75	1605.6	557.8299999999998	788.94	736.59	1130.1799999999996	364.46	598.7199999999998	1252.32	1358.47	1598.12	963.93	1256.1099999999994
3.2.1.10-RXN	105.25	344.75	726.75	345.0	527.25	286.05	174.84	38.17	77.25	66.0	75.0	74.58	174.75	270.59000000000003	187.74	251.34	290.41	311.65
3.2.1.11-RXN	47.14	0.5700000000000001	0.17	0.0	16.840000000000003	0.0	2.4	8.0	1.2	0.0	9.6	1.03	2.8	5.67	40.7	9.0	31.4	39.47
3.2.1.135-RXN	0.0	0.0	0.0	0.0	1.25	0.0	43.05	44.83	14.49	19.34	3.33	22.92	95.42	434.57	334.7700000000001	493.45	464.69	241.06
3.2.1.136-RXN	28.0	0.0	49.34	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.2.1.139-RXN	234.14	23.34	105.91	0.8	18.29	0.0	32.2	37.0	29.0	113.0	40.0	0.0	9.0	3.0	7.0	4.0	3.0	3.0
3.2.1.14-RXN	270.42	12.14	0.71	10.0	249.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.2.1.156-RXN	15.25	23.75	125.75	11.0	124.0	69.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.2.1.165-RXN	2.62	0.25	0.0	0.0	0.0	0.0	36.0	6.0	10.0	5.0	12.0	2.0	2.0	3.0	3.0	3.0	10.0	4.0
3.2.1.17-RXN	17.62	0.25	11.0	0.0	2.5	0.0	204.91	82.5	291.25	137.0	390.0	167.0	97.34	30.68000000000001	70.85000000000002	77.32	53.01000000000001	62.5
3.2.1.18-RXN	314.76	8.39	43.71	6.0	141.12	11.8	504.55	121.66	378.24	256.08	475.75	157.82999999999996	345.17	1212.65	964.27	1330.2	780.78	628.31
3.2.1.21-RXN	2335.640000000001	1825.36	3186.65	2024.7	2923.19	696.2	1571.55	295.08	530.75	671.0	890.25	286.42	694.25	265.25	440.75	450.0	358.25	678.75
3.2.1.23-RXN	3433.35	1054.62	3573.49	1253.7	2646.08	881.85	2734.36	736.81	1169.65	992.68	1898.66	629.52	1332.1799999999996	2427.89	2364.9900000000007	2774.76	1705.99	2345.43
3.2.1.24-RXN	90.03	47.75	2.25	92.0	40.09	65.75	41.05	45.83	12.49	85.09	4.58	20.92	89.67	429.82	329.77	491.45	441.19	238.06
3.2.1.25-RXN	322.39	35.89	22.46	90.0	234.96	44.25	3.0	21.0	219.0	51.0	268.0	45.67	67.25	235.0	129.0	200.0	35.0	41.0
3.2.1.35-RXN	260.76	56.39	10.71	1.0	161.46000000000004	0.0	225.0	49.33	101.0	120.0	116.5	46.0	32.5	343.0	294.0	311.0	95.0	242.0
3.2.1.37-RXN	34.25	83.25	121.75	83.5	327.5	11.75	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.2.1.40-RXN	580.0	85.89	54.71	71.0	145.97000000000003	60.40000000000001	78.5	11.0	12.0	9.0	50.0	12.0	43.0	36.75	34.25	0.5	19.5	104.5
3.2.1.50-RXN	576.24	20.64	22.71	0.0	315.4500000000001	0.0	102.25	65.16	68.0	231.0	81.0	2.0	32.0	9.0	25.0	28.0	17.0	35.25
3.2.1.52-RXN	2732.39	475.48	1112.06	725.0	1625.6	194.25	2079.51	373.8	890.99	607.67	1271.83	435.06	1017.28	2954.38	2576.09	3685.84	2216.01	2283.97
3.2.1.55-RXN	1079.9	153.93	618.33	185.6	452.92	204.0	96.4	56.0	45.0	125.0	84.0	24.67	53.0	21.75	28.25	7.5	16.5	50.0
3.2.1.58-RXN	2.75	26.75	9.75	35.0	95.0	11.75	138.5	19.5	41.5	5.0	69.0	20.5	14.0	3.0	8.0	7.0	12.0	13.0
3.2.1.64-RXN	0.0	0.5700000000000001	0.17	0.0	0.17	0.0	5.4	4.0	2.2	0.0	0.6	12.53	2.8	0.67	6.7	3.0	16.4	10.97
3.2.1.65-RXN	15.0	19.2	116.20000000000002	0.8	0.0	0.0	145.45	45.5	98.0	114.0	108.5	42.0	26.5	109.0	171.0	110.0	59.0	198.25
3.2.1.70-RXN	0.0	0.5700000000000001	0.17	0.0	1.42	23.6	38.95	172.82999999999996	24.11	108.08	8.85	23.03	92.97	420.07	328.55	490.2000000000001	460.2600000000001	257.7
3.2.1.78-RXN	205.67	30.450000000000006	181.96000000000004	33.8	99.51	2.25	422.2	132.0	236.0	356.0	244.0	58.5	63.0	132.0	242.0	200.0	117.0	331.5
3.2.1.8-RXN	264.14	23.34	179.92000000000004	0.8	33.29	0.0	44.2	9.0	14.0	11.0	20.0	16.0	12.0	3.0	4.0	2.0	12.0	16.0
3.2.1.80-RXN	333.04	61.16	310.08	22.8	147.97000000000003	0.0	467.6	137.0	192.53	240.01	299.93	85.45	123.05	180.34	324.37	260.5	134.23000000000002	362.05
3.2.1.89-RXN	376.14	54.7	454.19999999999993	31.3	187.17	73.5	232.7	203.5	104.0	167.0	159.5	22.0	86.0	34.0	67.0	61.0	17.0	66.5
3.2.1.91-RXN	0.0	0.0	0.0	0.0	0.0	11.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.2.1.96-RXN	0.0	0.0	0.0	0.0	0.0	1.0	42.2	50.33	14.49	14.99	2.0	22.58	66.5	451.07	358.7700000000001	397.53	382.95	182.05
3.2.1.97-RXN	24.0	59.5	0.0	28.5	40.5	6.5	30.8	33.83	7.83	8.33	2.5	13.67	51.67	340.7	230.27	339.7	271.74	145.23
3.2.1.99-RXN	472.14	93.88	372.69000000000005	72.4	256.75	13.0	152.85	76.5	57.0	214.0	109.0	9.67	41.0	13.0	25.0	13.0	21.0	19.25
3.2.2.21-RXN	233.0	148.82999999999996	359.34	197.0	81.0	71.5	246.5	213.84	45.51000000000001	123.08	147.24	81.17	99.76	112.25	151.5	112.33	216.83	257.33
3.2.2.23-RXN	37.14	29.07	153.17000000000004	214.0	128.59	77.0	713.93	259.83	151.51999999999995	169.24999999999997	300.68	136.47	327.9000000000001	967.95	812.5000000000003	911.15	913.1699999999997	670.2700000000002
3.2.2.24-RXN	0.0	0.0	0.0	0.0	0.0	0.0	23.33	64.34	2.33	18.34	3.99	0.66	0.66	0.0	2.66	5.66	10.0	15.33
3.3.2.2-RXN	0.0	0.5	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.3.2.5-RXN	0.0	0.5	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.4.11.1-RXN	16.0	22.0	31.0	103.0	42.0	26.8	721.8000000000002	140.25	480.24	115.41	505.73	119.76	341.84	369.12000000000006	344.18999999999994	439.52	319.24999999999994	396.49
3.4.11.10-RXN	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.5	2.5	0.5	7.5	3.0	0.0	0.0	0.0	0.0	0.0	0.0
3.4.11.18-RXN	1355.27	706.8299999999998	2151.08	822.1	1073.17	456.05	2664.07	729.3399999999998	1271.44	796.8299999999997	1788.15	584.3	1230.5699999999995	1627.0299999999993	1716.24	2063.4699999999993	1538.7500000000002	1984.92
3.4.11.19-RXN	0.0	0.0	0.0	16.0	2.0	0.0	104.0	7.0	144.0	2.0	122.0	15.0	37.0	0.0	4.0	5.0	4.0	15.0
3.4.11.2-RXN	194.87	31.21	1.63	33.5	208.71000000000004	9.75	569.7	212.17	90.44	134.09	169.68	118.73	270.91	837.61	687.68	875.3100000000003	762.66	628.61
3.4.11.21-RXN	232.0	327.03	819.87	336.3	514.5	168.8	822.86	229.01	313.67	167.58	484.47	164.24	340.17	208.75000000000003	262.07000000000005	466.99	422.91	667.4800000000001
3.4.11.4-RXN	626.76	523.99	1140.42	687.3000000000002	697.21	207.3	1966.94	676.17	1085.1000000000004	666.0	1413.3100000000004	401.93	1003.6299999999997	1227.09	1254.5399999999995	1661.59	1311.19	1433.0899999999995
3.4.11.5-RXN	0.25	33.95	105.95	7.8	92.0	2.25	180.32	142.5	154.82	115.57	85.47999999999998	54.42	205.57	352.5300000000001	348.41000000000014	373.04	340.99999999999994	268.06
3.4.11.7-RXN	0.0	0.5700000000000001	10.17	7.0	7.42	1.0	88.92999999999998	193.33	45.52	125.75	22.18	37.11	136.45999999999998	571.8299999999998	467.79	581.79	656.0999999999998	319.3499999999999
3.4.11.9-RXN	1400.77	646.8299999999998	1714.58	707.6	925.17	260.05	2796.0599999999995	777.5799999999998	1422.0200000000002	911.74	1900.89	544.5500000000002	1254.9	1541.6899999999996	1711.74	2071.13	1418.9200000000005	2065.51
3.4.13.19-RXN	509.5	397.0	620.0	452.5	410.5	122.3	272.0	51.0	218.5	36.5	255.5	85.5	139.5	66.0	114.0	244.0	254.0	378.0
3.4.13.21-RXN	4.0	19.64	149.71	92.0	160.79000000000005	26.8	712.24	195.75	322.7399999999999	195.76	392.56000000000006	156.91	298.91	172.25000000000003	278.41	359.24000000000007	337.8300000000001	613.99
3.4.13.22-RXN	440.14	89.84	384.91	171.8	88.28999999999998	14.0	775.7	178.82999999999996	454.0	287.0	676.0	154.25	385.0	413.0	488.0	533.5	173.0	471.75
3.4.13.9-RXN	113.5	64.4	140.84	133.5	39.92	79.0	197.59	127.49	162.85	147.91	166.92	82.52	236.04	663.1600000000002	603.3700000000002	926.62	917.35	722.1800000000002
3.4.14.11-RXN	0.0	0.5700000000000001	0.17	0.0	3.67	0.0	87.45	179.82999999999996	31.52	131.1	12.51	30.12	134.72	518.4100000000002	411.05	623.1999999999998	634.67	371.36
3.4.14.12-RXN	0.0	0.0	0.0	0.0	0.0	0.0	124.0	36.0	250.0	59.0	345.0	65.0	189.25	238.0	140.0	210.0	41.0	53.0
3.4.14.4-RXN	300.76	73.09	309.91	107.8	171.96	0.0	598.45	160.5	424.25	285.0	611.5	147.67000000000004	217.0	399.0	431.0	464.5	138.5	390.25
3.4.14.5-RXN	795.39	181.32	656.2800000000002	164.1	415.71	8.75	1457.4	351.5	889.0	574.0	1323.5	307.8400000000001	690.0	818.0	938.0	1010.0	321.0	867.5
3.4.15.5-RXN	793.52	139.32	623.5300000000002	193.6	361.21	0.0	1184.15	331.5	863.5	628.0	1235.0	297.8400000000001	615.0	811.0	906.0	991.0	300.0	834.25
3.4.16.4-RXN	3110.51	2816.620000000001	5270.92	2507.6	2789.56	1168.05	3165.350000000001	1565.6	1470.2599999999998	1265.36	2106.28	760.4	1697.1799999999994	2313.07	2345.129999999999	3072.76	2665.510000000001	2659.669999999999
3.4.17.11-RXN	32.0	0.0	42.0	214.0	85.0	32.0	7.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	14.0	2.0	5.0
3.4.17.13-RXN	59.14	0.5	0.0	34.0	17.17	5.0	288.5	98.0	60.0	25.0	211.5	70.37	112.6	168.6	268.7	396.2	354.4	503.1
3.4.17.19-RXN	9.5	4.5	57.0	31.5	57.5	8.0	146.91	35.16	170.83	77.41	124.74	40.91	102.58	136.58	185.33	239.33	208.25	366.08
3.4.19.11-RXN	117.0	20.0	51.0	22.0	22.0	49.0	16.0	4.25	13.0	17.5	24.25	5.0	4.75	4.25	15.75	30.5	13.75	54.25
3.4.19.5-RXN	192.25	26.39	1.46	41.5	112.79	8.75	5.0	1.5	2.0	0.0	8.5	0.0	2.0	0.0	0.0	0.0	5.0	1.0
3.4.21.102-RXN	1375.92	717.1000000000001	1973.0700000000006	854.4	1044.88	245.3	3903.5	772.67	2068.17	1177.08	2998.4699999999993	741.95	1568.11	1315.86	1618.2900000000004	1952.34	1015.49	1992.84
3.4.21.105-RXN	81.0	147.0	548.0	69.0	198.0	166.8	79.0	8.0	38.0	17.0	34.0	36.0	44.0	89.0	107.0	100.0	129.0	105.0
3.4.21.107-RXN	1006.5	692.9	1527.18	812.0	803.0799999999998	441.6	1277.9299999999996	338.82999999999987	482.03	254.08	797.67	270.98	606.07	786.4300000000002	822.4900000000004	1065.82	1100.3300000000004	1038.2800000000002
3.4.21.116-RXN	551.0	425.5	846.1700000000002	398.0	393.0	154.3	22.5	2.0	13.5	10.5	33.5	24.5	33.5	1.0	6.0	1.0	5.0	25.0
3.4.21.19-RXN	0.0	0.0	0.0	0.0	0.0	0.0	5.0	4.0	2.0	0.0	0.0	12.0	1.5	0.0	1.0	0.0	4.0	0.0
3.4.21.26-RXN	30.0	31.7	105.2	85.8	43.5	0.0	509.95	106.0	235.0	215.0	283.5	96.45	264.35	248.6	409.2	348.7	160.4	340.1
3.4.21.53-RXN	911.26	641.2500000000001	1602.4200000000005	671.8000000000002	767.96	180.3	3189.5799999999995	551.1800000000002	1331.5099999999998	712.3199999999998	2073.46	529.4399999999998	1098.36	761.4499999999998	995.11	1326.01	781.5799999999997	1410.24
3.4.21.62-RXN	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	33.0	73.0	24.0	10.0	10.0	0.0	11.0	0.0	3.0	9.0
3.4.21.66-RXN	0.0	0.0	0.0	0.0	0.0	0.0	67.5	2.0	24.0	3.0	39.0	10.0	62.0	0.0	2.0	1.0	2.0	2.5
3.4.21.72-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	46.0	7.0	47.0	7.0	7.0
3.4.21.83-RXN	0.25	22.25	0.75	33.5	94.5	8.75	190.42	13.17	65.75	14.0	69.5	45.58	145.5	119.67	114.33	99.17	96.33	144.49
3.4.21.88-RXN	838.25	781.58	1284.76	812.0	831.5	272.35	976.47	201.17	408.92	204.9	566.9799999999998	229.57	470.83999999999986	619.7700000000002	545.58	914.99	808.9299999999997	838.9700000000003
3.4.21.89-RXN	2075.390000000001	1010.68	2909.010000000001	1004.1	1653.68	622.65	3419.8	901.42	1731.72	1038.34	2430.5799999999995	730.4200000000003	1678.62	1696.9499999999996	1783.36	2229.05	1875.4	2110.479999999999
3.4.21.92-RXN	945.26	616.9899999999999	1673.42	756.8000000000002	915.71	368.8	2605.1199999999994	638.67	1170.44	659.83	1667.15	510.63	1245.5699999999995	1474.5299999999993	1468.74	1886.97	1476.7500000000002	1705.8399999999995
3.4.21.96-RXN	0.0	0.0	0.0	0.0	3.25	0.0	62.81	121.34	28.4	141.78	32.23	35.08	85.64999999999998	291.85	239.23000000000005	314.0	514.75	424.14
3.4.22.37-RXN	0.0	0.0	0.0	0.0	0.0	0.0	63.0	103.0	1552.0	416.0	1900.0	267.0	289.5	0.0	59.0	42.0	8.0	28.0
3.4.22.40-RXN	541.88	187.58000000000004	495.16	199.1	389.67	21.5	1316.26	621.35	664.6099999999999	658.6	952.15	288.2	555.05	1081.99	1181.79	1293.1	877.4200000000002	1097.52
3.4.23.36-RXN	937.01	609.2399999999999	1455.67	687.8000000000002	941.71	265.05	2155.95	627.42	992.94	657.33	1475.9	454.8	1088.8199999999997	1376.6099999999994	1407.16	1828.3	1383.6700000000005	1620.9299999999994
3.4.23.43-RXN	502.5	520.4	1136.51	600.5	650.25	369.3	1258.2500000000002	405.17	582.69	328.8300000000001	761.4	261.63	571.57	967.36	909.41	1273.3	1206.67	1090.6799999999996
3.4.24.13-RXN	0.0	0.0	0.0	0.0	0.0	0.0	22.5	3.83	8.83	8.33	2.0	4.0	51.67	161.67000000000004	140.67000000000002	42.33	84.5	33.33
3.4.24.32-RXN	3068.92	1159.84	3796.35	1320.8	1723.7099999999996	877.7	3611.8	686.9699999999998	2029.48	986.22	2955.6499999999987	804.66	1692.37	1201.1899999999996	1557.7700000000007	2038.67	1154.2900000000004	2052.19
3.4.24.55-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	4.0
3.4.24.70-RXN	46.0	0.0	0.0	0.0	10.66	0.0	40.66	4.66	2.0	7.0	1.0	3.2	53.44000000000001	160.77999999999997	160.04999999999995	212.02	90.91	39.6
3.5.1.26-RXN	3.0	25.0	42.0	21.0	62.0	12.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.5.1.27-RXN	1349.51	874.3100000000002	2132.01	944.8	1256.46	499.85	2403.0699999999993	824.4999999999999	1185.63	778.42	1618.83	540.7499999999999	1275.5399999999995	2001.52	1902.71	2423.919999999999	2046.8400000000006	2037.37
3.5.1.80-RXN	816.24	474.85	825.7599999999999	520.0	829.33	198.8	904.75	343.66	385.1	286.16	528.17	201.52	496.13000000000005	915.09	744.72	1080.94	894.3599999999999	804.8400000000001
3.5.1.81-RXN	116.0	150.0	191.0	190.0	172.0	11.0	101.0	8.0	145.0	4.0	119.0	15.0	29.0	0.0	9.0	41.0	6.0	47.0
3.5.1.87-RXN	45.0	20.0	70.0	228.0	119.0	44.0	190.0	16.0	177.0	25.0	178.0	27.0	97.0	52.0	78.0	226.0	227.0	219.0
3.5.1.88-RXN	1349.51	874.3100000000002	2132.01	944.8	1256.46	499.85	2403.0699999999993	824.4999999999999	1185.63	778.42	1618.83	540.7499999999999	1275.5399999999995	2001.52	1902.71	2423.919999999999	2046.8400000000006	2037.37
