"","feces1","feces2","feces3","feces4","feces5","feces6","saliva1","saliva2","saliva3","saliva4","saliva5","saliva6","plaque1","plaque2","plaque3","plaque4","plaque5","plaque6"
"ASV2506",0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2507",0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2508",0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2509",0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2510",0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2511",0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
"ASV2512",0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
"ASV2513",0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
"ASV2514",0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
"ASV2515",0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3
"ASV2516",0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
"ASV2517",0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
"ASV2518",0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
"ASV2519",0,0,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0
"ASV2520",0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
"ASV2521",0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
"ASV2522",0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
"ASV2523",0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
"ASV2524",0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
"ASV2525",0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
"ASV2526",0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
"ASV2527",0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
"ASV2528",0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
"ASV2529",0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
"ASV2530",0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
"ASV2531",0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
"ASV2532",0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
"ASV2533",0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
"ASV2534",0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
"ASV2535",0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
"ASV2536",0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
"ASV2537",0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
"ASV2538",0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
"ASV2539",0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,2,0,0
"ASV2540",0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
"ASV2541",0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
"ASV2542",0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
"ASV2543",0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
"ASV2544",0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
"ASV2545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
"ASV2546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12
"ASV2547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
"ASV2548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
"ASV2549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
"ASV2550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
"ASV2551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
"ASV2552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
"ASV2553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
"ASV2554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"ASV2555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"ASV2556",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"ASV2557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"ASV2558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"ASV2559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"ASV2560",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"ASV2561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"ASV2562",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2563",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2564",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2565",0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2566",0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2567",0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2568",0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2569",0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2570",0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2571",0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2572",0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2573",0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2574",0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2575",0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2576",0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2577",0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2578",0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2579",0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
"ASV2580",0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
"ASV2581",0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
"ASV2582",0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
"ASV2583",0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
"ASV2584",0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
"ASV2585",0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
"ASV2586",0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"ASV2587",0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"ASV2588",0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"ASV2589",0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"ASV2590",0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"ASV2591",0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"ASV2592",0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"ASV2593",0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"ASV2594",0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"ASV2595",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"ASV2596",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"ASV2597",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"ASV2598",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"ASV2599",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"ASV2600",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"ASV2601",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"ASV2602",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"ASV2603",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"ASV2604",0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
"ASV2605",0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
"ASV2606",0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
"ASV2607",0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
"ASV2608",0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
"ASV2609",0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
"ASV2610",0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
"ASV2611",0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
"ASV2612",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
"ASV2613",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
"ASV2614",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
"ASV2615",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
"ASV2616",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
"ASV2617",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
"ASV2618",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
"ASV2619",0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"ASV2620",0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"ASV2621",0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"ASV2622",0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"ASV2623",0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"ASV2624",0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"ASV2625",0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"ASV2626",0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"ASV2627",0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"ASV2628",0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"ASV2629",0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"ASV2630",0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
"ASV2631",0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
"ASV2632",0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
"ASV2633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
"ASV2634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
"ASV2635",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
"ASV2636",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
"ASV2637",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
"ASV2638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
"ASV2639",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
"ASV2640",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
"ASV2641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
"ASV2642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
"ASV2643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
"ASV2644",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
"ASV2645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
"ASV2646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
"ASV2647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
"ASV2648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
"ASV2649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
"ASV2650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
"ASV2651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
"ASV2652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
"ASV2653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
"ASV2654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
"ASV2655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"ASV2656",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"ASV2657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"ASV2658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"ASV2659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"ASV2660",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2661",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2662",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2663",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2664",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2665",0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2666",0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2667",0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2668",0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2669",0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2670",0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2671",0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2672",0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2673",0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2674",0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2675",0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2676",0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2677",0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2678",0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2679",0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2680",0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2681",0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2682",0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2683",0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2684",0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2685",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
"ASV2686",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
"ASV2687",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
"ASV2688",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
"ASV2689",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
"ASV2690",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
"ASV2691",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
"ASV2692",0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
"ASV2693",0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
"ASV2694",0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"ASV2695",0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"ASV2696",0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"ASV2697",0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0
"ASV2698",0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"ASV2699",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
"ASV2700",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
"ASV2701",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
"ASV2702",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
"ASV2703",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
"ASV2704",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
"ASV2705",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
"ASV2706",0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"ASV2707",0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"ASV2708",0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"ASV2709",0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"ASV2710",0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"ASV2711",0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"ASV2712",0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"ASV2713",0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"ASV2714",0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
"ASV2715",0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
"ASV2716",0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
"ASV2717",0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
"ASV2718",0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
"ASV2719",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"ASV2720",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"ASV2721",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"ASV2722",0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0
"ASV2723",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"ASV2724",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"ASV2725",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"ASV2726",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"ASV2727",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"ASV2728",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"ASV2729",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"ASV2730",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"ASV2731",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"ASV2732",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"ASV2733",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"ASV2734",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"ASV2735",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"ASV2736",0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
"ASV2737",0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
"ASV2738",0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
"ASV2739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
"ASV2740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
"ASV2741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
"ASV2742",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
"ASV2743",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
"ASV2744",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
"ASV2745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
"ASV2746",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
"ASV2747",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
"ASV2748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
"ASV2749",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
"ASV2750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
"ASV2751",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
"ASV2752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
"ASV2753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
"ASV2754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
"ASV2755",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
"ASV2756",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
"ASV2757",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
"ASV2758",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"ASV2759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"ASV2760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"ASV2761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"ASV2762",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"ASV2763",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"ASV2764",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2765",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2766",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2767",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2768",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2769",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2770",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2771",0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2772",0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2773",0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2774",0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2775",0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2776",0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2777",0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2778",0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2779",0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2780",0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2781",0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2782",0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2783",0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2784",0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2785",0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2786",0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2787",0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2788",0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2789",0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2790",0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2791",0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2792",0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
"ASV2793",0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
"ASV2794",0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
"ASV2795",0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
"ASV2796",0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
"ASV2797",0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0
"ASV2798",0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0
"ASV2799",0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
"ASV2800",0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
"ASV2801",0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
"ASV2802",0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
"ASV2803",0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
"ASV2804",0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
"ASV2805",0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
"ASV2806",0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
"ASV2807",0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
"ASV2808",0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"ASV2809",0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"ASV2810",0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"ASV2811",0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"ASV2812",0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"ASV2813",0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"ASV2814",0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"ASV2815",0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"ASV2816",0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"ASV2817",0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"ASV2818",0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"ASV2819",0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"ASV2820",0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"ASV2821",0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"ASV2822",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
"ASV2823",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
"ASV2824",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
"ASV2825",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
"ASV2826",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
"ASV2827",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
"ASV2828",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
