#OTUID	feces1	feces2	feces3	feces4	feces5	feces6	plaque1	plaque2	plaque3	plaque4	plaque5	plaque6	saliva1	saliva2	saliva3	saliva4	saliva5	saliva6
ASV_1001	0	0	0	0	0	0	1	0	0	0	0	0	15	0	0	0	103	0
ASV_328	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_552	9	0	1	2	1	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_617	0	0	0	0	0	0	3	10	0	0	0	9	3	0	28	40	1	3
ASV_782	0	0	0	2	1	0	0	0	0	0	2	0	3	8	62	17	15	0
ASV_599	0	0	0	0	0	0	0	13	7	0	0	0	38	0	0	0	0	0
ASV_1352	0	0	0	0	0	0	28	35	0	0	0	0	0	0	0	0	1	10
ASV_527	0	29	8	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_886	0	0	0	0	0	0	0	24	0	0	38	0	9	0	24	0	0	0
ASV_970	0	0	0	0	0	0	32	13	0	0	4	0	0	0	1	0	0	27
ASV_994	0	0	0	0	0	3	0	0	1	1	0	0	14	0	0	5	70	1
ASV_664	0	0	0	0	0	0	1	3	0	22	1	3	7	24	2	19	0	3
ASV_735	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	3	9
ASV_804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0
ASV_1261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	94	2
ASV_1292	0	0	0	0	0	0	8	0	0	0	0	0	5	0	0	0	0	71
ASV_795	28	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_952	0	0	0	0	0	0	1	0	0	0	0	67	0	0	0	14	16	7
ASV_502	0	0	0	0	0	0	1	17	4	34	0	0	2	4	3	7	0	3
ASV_906	0	0	0	0	0	0	1	1	15	0	4	1	17	0	6	3	1	0
ASV_1301	0	0	0	0	0	0	4	22	0	0	0	8	1	0	12	17	1	22
ASV_525	16	4	33	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_914	0	32	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_916	0	2	13	4	8	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_484	0	0	0	0	0	0	62	1	0	0	0	0	0	0	0	0	0	0
ASV_459	7	1	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_751	8	5	55	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_772	0	0	0	0	0	0	0	34	4	0	0	0	5	0	3	0	0	2
ASV_1190	0	0	0	0	0	0	22	23	0	0	0	10	4	0	5	15	0	2
ASV_1196	0	0	0	0	0	0	4	0	0	20	0	2	0	32	0	27	5	0
ASV_516	0	0	0	0	0	0	0	0	0	70	0	0	0	1	0	0	0	0
ASV_581	4	1	8	13	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_464	0	0	0	0	0	0	0	0	0	61	0	0	0	6	0	0	0	0
ASV_640	9	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_663	0	1	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_671	22	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_696	0	0	0	0	0	0	42	12	0	1	5	6	0	1	1	0	0	2
ASV_614	0	0	0	0	0	0	8	8	0	18	11	0	0	1	1	0	0	0
ASV_903	0	0	0	0	0	0	0	24	0	15	9	1	0	10	12	0	0	0
ASV_1246	0	0	0	0	0	0	3	2	0	0	1	19	2	0	1	14	0	55
ASV_1500	0	0	0	0	0	0	9	4	0	0	16	0	0	0	27	0	4	19
ASV_869	0	0	0	0	0	0	14	17	6	0	0	2	6	0	7	2	0	2
ASV_573	0	0	8	11	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_489	2	5	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_572	0	0	3	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
ASV_736	0	0	0	0	0	0	0	0	17	0	0	0	20	0	0	0	0	0
ASV_704	3	11	1	1	6	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV_1229	1	1	0	2	1	4	4	0	0	0	0	0	0	0	15	2	35	1
ASV_567	0	0	0	0	0	0	3	0	2	47	2	1	4	20	0	0	0	1
ASV_859	0	0	0	0	0	0	13	0	0	37	9	20	0	1	4	0	0	0
ASV_711	3	22	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_884	0	0	0	0	0	0	8	2	3	5	1	15	12	8	0	4	8	6
ASV_490	7	0	50	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_582	26	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1498	0	0	0	0	0	0	8	20	0	0	0	0	10	0	0	0	1	30
ASV_579	0	0	0	5	0	0	0	0	0	0	2	0	0	0	59	0	1	0
ASV_725	0	22	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_741	0	1	35	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_790	0	0	0	0	0	0	4	0	14	0	0	1	6	0	0	0	0	0
ASV_1348	0	0	0	0	0	0	25	12	0	0	0	1	4	0	0	29	3	8
ASV_895	0	0	0	0	0	0	7	0	1	0	0	1	5	5	3	32	22	3
ASV_506	0	0	0	0	0	0	18	27	0	0	0	0	0	0	0	0	0	24
ASV_747	0	0	0	0	0	0	3	29	0	1	0	0	7	3	1	0	1	17
ASV_488	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1139	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	100	0
ASV_533	0	0	0	0	0	0	53	0	0	0	0	0	1	0	0	0	4	0
ASV_684	0	0	0	0	0	0	20	18	5	0	0	1	1	0	7	1	3	2
ASV_808	0	0	0	0	0	0	7	2	4	32	0	1	8	13	0	4	3	0
ASV_729	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
ASV_999	0	0	0	0	0	0	5	9	2	2	0	4	5	0	7	13	3	20
ASV_560	0	0	0	0	0	0	45	8	0	0	0	0	0	0	0	0	0	0
ASV_585	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0
ASV_600	0	0	0	0	0	0	27	27	0	0	0	0	0	0	0	0	3	14
ASV_629	0	10	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1251	0	0	0	0	0	0	19	13	0	0	14	0	0	0	21	0	0	19
ASV_477	0	0	0	0	0	0	0	0	22	0	1	0	3	0	0	0	0	0
ASV_577	0	0	0	0	0	0	0	0	19	0	0	0	11	0	0	0	0	0
ASV_1065	0	0	0	0	0	0	2	13	0	0	0	50	0	0	0	10	0	3
ASV_1106	1	0	0	0	0	2	7	0	0	0	0	13	2	0	0	28	25	0
ASV_650	0	0	0	0	0	0	16	6	0	0	8	23	0	0	7	8	0	9
ASV_813	0	0	0	0	0	0	0	24	0	0	38	0	0	0	9	0	0	0
ASV_1143	0	0	0	0	0	0	33	17	0	0	0	0	0	0	1	0	0	16
ASV_694	0	12	11	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_800	0	17	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_825	0	0	0	0	0	0	3	26	2	0	0	1	5	6	0	1	4	1
ASV_471	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0
ASV_820	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_943	0	0	0	0	0	0	2	0	0	1	0	0	19	11	19	9	26	0
ASV_786	0	0	0	0	0	0	21	11	0	0	5	0	8	0	12	0	0	19
ASV_793	15	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_821	0	2	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_913	0	5	1	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1295	0	0	0	0	0	0	4	0	0	1	0	0	0	75	0	4	8	1
ASV_422	15	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_545	0	0	0	0	0	0	25	3	2	14	0	4	0	2	0	0	0	5
ASV_546	0	0	0	0	0	0	0	0	12	0	0	0	11	0	0	1	0	0
ASV_992	1	1	0	4	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_954	0	0	0	0	0	0	14	18	0	0	15	2	5	0	18	3	0	10
ASV_609	21	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_628	1	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_672	0	31	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_695	0	0	0	0	0	0	18	21	3	0	0	3	1	0	0	0	4	2
ASV_517	12	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_548	0	0	0	3	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_828	0	0	0	0	0	0	0	0	0	0	65	2	0	0	26	0	0	0
ASV_678	0	0	0	0	0	0	26	3	0	0	0	7	0	0	0	25	3	1
ASV_1028	0	0	0	0	0	0	1	0	3	1	2	6	0	6	1	26	8	30
ASV_519	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_544	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	1	0
ASV_988	0	2	15	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1021	0	0	45	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV_676	0	0	0	1	0	0	0	0	0	0	0	0	0	0	67	0	0	0
ASV_491	0	1	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0
ASV_534	0	0	0	0	0	0	1	1	2	50	0	0	2	3	0	0	0	0
ASV_1150	0	0	0	0	0	0	7	12	7	0	0	0	6	0	8	0	0	17
ASV_553	5	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_730	0	0	0	0	0	0	10	8	0	22	0	5	5	2	0	1	0	0
ASV_842	21	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_556	0	1	1	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0
ASV_809	0	0	0	0	0	0	0	10	9	0	0	0	15	0	0	0	1	1
ASV_822	0	0	0	0	0	0	7	5	1	0	10	0	21	0	34	0	2	5
ASV_1031	0	0	0	0	0	0	0	0	0	0	1	0	17	0	50	1	4	2
ASV_679	0	0	0	0	0	0	11	0	0	2	0	57	0	6	0	16	0	0
ASV_888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	106	0
ASV_551	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0
ASV_574	0	0	0	0	0	0	23	0	0	0	0	17	0	0	5	3	4	3
ASV_827	0	0	0	0	0	0	1	0	0	43	0	2	0	5	0	20	0	10
ASV_1090	0	0	0	0	0	1	0	0	0	0	0	3	7	13	9	35	6	0
ASV_948	0	0	0	0	0	0	5	11	1	0	0	8	3	0	0	38	10	8
ASV_588	0	0	0	0	0	0	0	2	19	0	0	1	1	0	0	1	0	0
ASV_858	0	0	0	0	0	0	1	0	23	0	0	4	1	0	0	0	1	0
ASV_928	0	0	0	0	0	0	4	11	0	18	0	3	3	8	14	2	1	2
ASV_1117	0	0	0	0	0	0	47	3	0	0	0	0	0	0	0	0	0	5
ASV_1007	0	0	0	0	0	0	0	0	0	0	12	9	0	0	38	8	1	13
ASV_503	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
ASV_1135	2	0	0	0	0	0	4	0	0	14	0	0	0	23	0	6	40	0
ASV_454	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_706	6	3	13	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_876	0	0	0	0	0	0	0	0	0	1	0	0	24	8	16	0	30	4
ASV_1060	0	0	0	0	0	0	0	0	0	1	0	0	21	27	5	0	11	7
ASV_1360	0	0	0	0	0	0	0	42	0	3	0	1	6	2	0	2	1	2
ASV_550	0	0	0	0	0	0	0	12	12	0	0	0	12	0	2	0	0	0
ASV_787	0	0	0	0	0	0	14	1	0	26	3	7	1	6	0	0	2	5
ASV_1452	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	73	13
ASV_1509	0	0	0	0	0	0	2	7	0	0	17	0	7	0	30	0	0	1
ASV_562	0	0	0	0	0	0	1	31	0	0	0	3	3	0	0	1	0	0
ASV_1148	0	0	0	0	0	0	2	9	1	22	21	13	0	10	1	1	0	2
ASV_631	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_662	0	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_521	0	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV_866	8	2	5	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_900	0	0	0	0	0	0	38	0	0	0	23	0	0	0	1	0	0	0
ASV_1113	0	0	0	0	0	0	0	2	1	0	0	2	7	0	14	3	1	44
ASV_448	5	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_686	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0
ASV_924	0	0	0	0	0	0	4	0	0	0	0	0	5	4	15	9	34	2
ASV_1212	0	0	0	0	0	0	0	0	17	1	0	0	5	2	13	1	0	0
ASV_960	0	1	1	0	2	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_615	0	0	0	0	0	0	9	19	2	1	1	0	2	0	0	0	0	1
ASV_717	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	17
ASV_1005	0	0	0	0	0	0	0	5	5	5	17	0	2	22	8	0	0	0
ASV_641	7	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_824	0	0	0	0	0	0	5	16	0	1	0	32	0	3	0	3	0	0
ASV_645	0	20	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1294	0	0	0	0	0	0	9	0	1	0	0	4	1	0	0	26	34	8
ASV_246	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_512	5	9	5	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1035	0	0	0	0	0	0	0	22	0	0	0	34	0	0	0	7	0	0
ASV_526	15	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_737	0	0	0	0	0	0	0	0	7	4	0	0	16	19	1	0	3	9
ASV_766	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1036	0	0	0	0	0	0	2	7	0	0	54	0	0	0	6	0	0	0
ASV_1168	0	0	0	0	0	0	5	0	0	0	0	15	1	0	0	56	4	2
ASV_583	0	0	0	13	0	0	0	0	0	0	0	0	0	0	18	0	0	0
ASV_665	0	0	0	0	0	0	9	5	0	0	1	0	0	0	9	10	1	24
ASV_776	6	5	0	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_702	0	0	0	0	0	0	0	0	19	0	0	3	5	0	0	0	0	0
ASV_841	13	10	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1019	0	2	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	3
ASV_595	0	2	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ASV_565	0	1	2	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_569	0	0	0	0	0	0	28	0	0	4	0	0	0	17	0	0	0	0
ASV_675	0	0	2	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_756	0	1	1	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_925	0	0	1	0	0	0	7	0	0	0	0	8	6	2	11	29	10	0
ASV_892	1	3	14	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_982	6	4	9	3	3	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_621	0	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV_627	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_644	0	0	0	0	0	0	0	1	27	0	0	0	5	0	0	0	0	1
ASV_710	0	0	1	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
ASV_882	0	0	0	0	0	0	3	7	0	24	0	2	0	7	1	1	0	3
ASV_564	0	0	0	0	0	0	0	0	12	0	0	0	2	0	0	0	0	0
ASV_658	14	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_670	0	0	0	0	0	0	0	0	15	0	0	0	4	0	0	0	0	0
ASV_979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0
ASV_998	0	0	0	0	0	0	13	12	1	0	11	0	2	0	7	5	0	0
ASV_816	12	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1506	0	0	0	0	0	0	1	29	0	0	0	1	5	0	0	9	0	7
ASV_880	0	0	0	0	0	0	9	0	1	1	0	0	0	0	9	25	7	0
ASV_904	0	0	0	0	0	0	0	4	1	0	0	0	28	0	0	0	41	4
ASV_839	0	0	0	0	0	0	0	7	3	0	0	0	14	0	18	0	7	11
ASV_875	0	0	0	0	0	0	5	2	8	3	0	8	2	2	0	4	13	2
ASV_997	0	0	0	0	0	0	4	3	1	7	0	1	3	16	20	16	1	0
ASV_1057	0	0	0	0	0	0	14	1	0	7	0	25	0	1	0	0	5	7
ASV_1116	0	0	0	0	0	0	7	0	2	0	0	1	28	0	0	12	0	8
ASV_1121	0	0	0	0	0	0	3	10	0	1	0	6	4	0	2	9	0	13
ASV_594	0	27	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1025	0	0	0	0	0	0	3	30	0	0	0	15	1	0	0	9	1	6
ASV_1287	0	0	0	0	0	0	5	5	0	10	0	11	4	16	0	4	0	0
ASV_680	0	0	0	0	0	0	0	36	1	0	0	1	0	0	0	0	1	1
ASV_893	1	2	10	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1164	0	0	0	0	0	0	0	0	0	0	0	8	18	0	0	39	6	4
ASV_613	0	0	0	0	0	0	32	0	0	13	0	0	0	4	0	0	6	0
ASV_833	0	1	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_838	0	0	0	0	0	0	12	0	0	0	0	3	0	0	0	0	66	0
ASV_865	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1124	5	1	1	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1331	0	6	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_669	0	0	0	0	0	0	2	5	1	0	4	0	18	0	3	0	0	12
ASV_835	0	0	0	0	0	0	1	0	2	32	0	0	1	7	2	1	1	3
ASV_1083	0	7	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1160	0	0	0	0	0	0	12	27	1	0	0	0	1	0	0	5	1	7
ASV_1191	0	0	0	0	0	0	1	1	4	6	0	0	16	22	2	0	0	1
ASV_732	0	0	0	0	0	0	2	0	0	0	0	1	4	1	0	71	0	0
ASV_857	0	0	0	0	0	0	1	0	9	0	0	1	8	1	0	2	0	1
ASV_899	0	0	0	0	0	0	30	4	0	0	1	0	0	0	0	0	0	7
ASV_1037	0	0	0	0	0	0	1	1	4	0	0	21	3	0	0	9	0	0
ASV_844	4	0	0	0	0	0	3	0	0	1	0	0	6	0	4	0	39	12
ASV_930	0	0	0	0	0	0	0	0	1	0	0	0	49	0	0	1	0	0
ASV_1145	0	0	0	0	0	0	9	4	0	0	0	5	0	0	20	10	14	0
ASV_1521	0	0	0	0	0	0	0	0	0	1	0	0	17	6	8	1	22	21
ASV_796	5	0	9	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1446	0	0	0	0	0	0	0	0	0	0	1	0	0	1	64	1	3	5
ASV_625	0	0	0	0	0	0	1	19	2	0	0	0	8	0	0	0	1	8
ASV_504	4	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_834	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	6
ASV_973	0	1	0	0	0	0	0	2	2	0	0	0	23	0	6	1	1	11
ASV_619	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_831	2	4	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV_604	19	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_734	0	0	0	0	0	0	0	21	2	0	0	8	3	0	10	1	2	4
ASV_934	12	1	14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1297	0	0	0	0	0	0	25	4	0	0	0	6	0	0	2	2	1	9
ASV_1340	0	0	0	0	0	0	18	6	0	0	0	0	0	0	0	0	0	22
ASV_690	0	23	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_765	7	3	0	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_777	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_922	0	0	0	0	0	0	6	0	0	0	3	0	21	0	33	0	0	0
ASV_1490	0	0	0	0	0	0	22	12	0	0	1	0	0	0	4	0	0	11
ASV_543	0	0	0	0	0	0	4	1	3	0	0	1	1	0	3	1	12	3
ASV_722	2	19	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_905	0	0	0	0	0	0	0	1	3	1	0	16	8	0	0	8	2	6
ASV_1040	0	0	0	0	0	0	1	0	0	0	0	2	0	3	0	32	4	38
ASV_1233	8	2	14	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_578	0	0	0	0	0	0	0	0	17	0	0	0	3	0	0	0	0	6
ASV_738	4	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_799	0	6	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1363	0	0	0	0	0	0	0	0	1	0	0	1	28	0	0	15	5	0
ASV_885	0	0	0	0	0	0	0	23	1	2	0	6	5	9	1	7	0	5
ASV_890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0
ASV_910	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1206	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0
ASV_868	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
