OTUID	All	KO	OE	WT
ASV_1532	0.006027	0.004127626	0.008588114	0.005364777
ASV_1558	0.006031	0.001348560	0.009997282	0.006745759
ASV_1561	0.005842	0.008658972	0.003499861	0.005367943
ASV_1576	0.006159	0.008833075	0.006530570	0.003114391
ASV_1630	0.006078	0.008281331	0.008598100	0.001353259
ASV_1647	0.005995	0.005113105	0.007066763	0.005803932
ASV_1665	0.00589	0.004497852	0.006049753	0.007121669
ASV_1715	0.005945	0.005295901	0.008518257	0.004022210
ASV_1727	0.005928	0.003555564	0.007049120	0.007179092
ASV_1775	0.005995	0.005596062	0.007032946	0.005355852
ASV_1790	0.005968	0.003196672	0.007072519	0.007634383
ASV_1802	0.006429	0.0000000000	0.0183920102	0.0008948368
ASV_1838	0.00601	0.001786268	0.009570331	0.006674262
ASV_1841	0.005987	0.003477900	0.009975126	0.004507638
ASV_1861	0.006045	0.008718757	0.007610444	0.001806028
ASV_1900	0.005783	0.005254250	0.004972588	0.007121446
ASV_1946	0.006047	0.001939990	0.008598251	0.007601467
ASV_1966	0.005972	0.005072867	0.006545190	0.006298734
ASV_1993	0.00636	0.00000000	0.01771416	0.00136515
ASV_2012	0.005884	0.007979642	0.006072194	0.003598851
ASV_2035	0.005912	0.006725566	0.006546869	0.004462964
ASV_2065	0.005779	0.003983930	0.003025418	0.010327337
ASV_2066	0.005924	0.003593496	0.007055515	0.007122755
ASV_2110	0.005975	0.005569553	0.007092425	0.005263801
ASV_2119	0.005906	0.008793344	0.003969921	0.004954199
ASV_2155	0.005767	0.009677199	0.005416515	0.002207903
ASV_2201	0.00615	0.008442628	0.008662327	0.001345516
ASV_2281	0.005907	0.005271905	0.006632119	0.005817115
ASV_2290	0.006066	0.007721301	0.009592825	0.000884376
ASV_2345	0.00579	0.009078853	0.006493760	0.001797194
ASV_2383	0.005895	0.004434611	0.007025752	0.006224651
ASV_2430	0.006067	0.006356737	0.009149719	0.002694212
ASV_2538	0.005861	0.007167833	0.005058769	0.005357479
ASV_2619	0.006172	0.004257703	0.010207347	0.004050869
ASV_2646	0.005823	0.006248477	0.004059479	0.007159698
ASV_2836	0.005908	0.005819082	0.007014011	0.004891432
ASV_2904	0.00611	0.00000000	0.01163495	0.00669550
ASV_1438	0.005824	0.002293801	0.008554065	0.006623708
ASV_1573	0.006207	0.0000000000	0.0181776058	0.0004439354
ASV_1583	0.005833	0.007541118	0.005044454	0.004912794
ASV_1601	0.005633	0.007471851	0.004510938	0.004916047
ASV_1613	0.005711	0.002631000	0.005997905	0.008504832
ASV_1629	0.005782	0.004540864	0.006565648	0.006238816
ASV_1660	0.005799	0.002286586	0.007534267	0.007576842
ASV_1662	0.005754	0.005464486	0.005579074	0.006217271
ASV_1684	0.005651	0.010026826	0.001507783	0.005418960
ASV_1691	0.005769	0.004545321	0.006038248	0.006723743
ASV_1704	0.005999	0.001382285	0.012157551	0.004458502
ASV_1769	0.005642	0.006326468	0.002986803	0.007611690
ASV_1837	0.005798	0.004455362	0.007610493	0.005326783
ASV_1857	0.005789	0.004909748	0.007058452	0.005399003
ASV_1873	0.005822	0.001825825	0.006604285	0.009034900
ASV_1882	0.00569	0.002239815	0.004526804	0.010303190
ASV_1986	0.005808	0.004071097	0.007547834	0.005805226
ASV_2003	0.00598	0.005934175	0.010202635	0.001801879
ASV_2009	0.005718	0.002384248	0.004540319	0.010228426
ASV_2089	0.005792	0.001389445	0.008061720	0.007924431
ASV_2173	0.005665	0.005410315	0.003967988	0.007616962
ASV_2232	0.005862	0.004396577	0.008708763	0.004479442
ASV_2294	0.005657	0.006793384	0.003053248	0.007123973
ASV_2331	0.005705	0.007028818	0.006964537	0.003122588
ASV_2338	0.00546	0.009014877	0.002018105	0.005347359
ASV_2349	0.0057	0.001839536	0.004590541	0.010668899
ASV_2361	0.006096	0.0051635081	0.0122425473	0.0008807819
ASV_2414	0.005653	0.008900940	0.004479339	0.003579779
ASV_2451	0.005657	0.006612905	0.005029282	0.005328187
ASV_2510	0.005817	0.004900493	0.008536292	0.004014144
ASV_2600	0.005733	0.004520818	0.005111620	0.007567885
ASV_2658	0.005872	0.005062108	0.008086223	0.004467013
ASV_2677	0.005847	0.007338185	0.007529883	0.002673191
ASV_2755	0.00582	0.008539714	0.003063128	0.005858283
ASV_2808	0.005801	0.004979397	0.006620285	0.005804036
ASV_2824	0.005788	0.008643239	0.006494686	0.002227511
ASV_1444	0.00562	0.004014125	0.006518882	0.006326870
ASV_1473	0.005659	0.003184392	0.007567700	0.006226296
ASV_1481	0.005132	0.01539725	0.00000000	0.00000000
ASV_1487	0.005829	0.004587548	0.011105218	0.001794476
ASV_1528	0.005623	0.006765666	0.006059504	0.004044217
ASV_1550	0.005479	0.006210873	0.003524265	0.006702267
ASV_1566	0.005675	0.003118935	0.008519232	0.005387119
ASV_1582	0.005471	0.004838770	0.004036210	0.007539468
ASV_1602	0.005862	0.003191607	0.011692109	0.002703700
ASV_1661	0.005353	0.0151699898	0.0000000000	0.0008900519
ASV_1669	0.005794	0.003605879	0.010201450	0.003575548
ASV_1673	0.005771	0.004675900	0.008609574	0.004028976
ASV_1677	0.005707	0.003312268	0.007558025	0.006249480
ASV_1724	0.00571	0.003525189	0.009124018	0.004479973
ASV_1739	0.005618	0.006209208	0.007047289	0.003597982
ASV_1759	0.005693	0.003649522	0.007597624	0.005832046
ASV_1818	0.005661	0.001849542	0.007065573	0.008068467
ASV_1971	0.005549	0.006252670	0.004540425	0.005855244
ASV_2107	0.005764	0.002802031	0.009623930	0.004867361
ASV_2171	0.00587	0.007351089	0.008478742	0.001780204
ASV_2195	0.005737	0.005158105	0.007607162	0.004444565
ASV_2267	0.005606	0.005893881	0.005573863	0.005350077
ASV_2302	0.005617	0.006027468	0.005504171	0.005320099
ASV_2317	0.005673	0.004507195	0.007116344	0.005395076
ASV_2359	0.005695	0.002221218	0.008609053	0.006254375
ASV_2422	0.005642	0.004474134	0.007111231	0.005339184
ASV_2432	0.005657	0.004491965	0.008002112	0.004475725
ASV_2478	0.00582	0.001452719	0.010616619	0.005389533
ASV_2534	0.005588	0.003980313	0.006538200	0.006245671
ASV_2705	0.005797	0.001753384	0.012968727	0.002669265
ASV_2783	0.005555	0.007674174	0.004564514	0.004425707
ASV_2794	0.005804	0.006545423	0.008621263	0.002245932
ASV_1381	0.005474	0.005423601	0.007000835	0.003998785
ASV_1516	0.00543	0.007146019	0.006042088	0.003102739
ASV_1585	0.00542	0.005815138	0.005518147	0.004927821
ASV_1609	0.005321	0.007101518	0.003971854	0.004888505
ASV_1618	0.005538	0.004986733	0.007638350	0.003989537
ASV_1670	0.00526	0.006517770	0.003515130	0.005747144
ASV_1679	0.005435	0.006743338	0.005580005	0.003981240
ASV_1685	0.005528	0.006441297	0.006128608	0.004014899
ASV_1699	0.005432	0.007201557	0.005066716	0.004029168
ASV_1706	0.005413	0.004450993	0.005052582	0.006734858
ASV_1728	0.005715	0.003136615	0.012666907	0.001340953
ASV_1768	0.005722	0.005961556	0.008514346	0.002688677
ASV_1793	0.005565	0.002690570	0.009577297	0.004426366
ASV_1800	0.005414	0.0047701123	0.0105762112	0.0008959273
ASV_1810	0.005487	0.004517395	0.007063588	0.004878690
ASV_1811	0.005667	0.004734773	0.009144997	0.003120721
ASV_1831	0.005465	0.006580766	0.007123903	0.002690618
ASV_1839	0.005488	0.002632504	0.008051863	0.005778449
ASV_1869	0.005502	0.007396075	0.005516416	0.003592225
ASV_1892	0.005285	0.005276640	0.003041489	0.007537203
ASV_1950	0.005643	0.0083741486	0.0081072431	0.0004473072
ASV_1988	0.005613	0.0004277892	0.0101060645	0.0063056530
ASV_2102	0.005307	0.008776905	0.003072879	0.004070559
ASV_2117	0.005478	0.002768971	0.006515528	0.007148147
ASV_2142	0.005543	0.003635898	0.008070878	0.004922599
ASV_2161	0.005576	0.002350524	0.008565855	0.005812870
ASV_2167	0.005532	0.0008877989	0.0086106528	0.0070979298
ASV_2184	0.005352	0.009285229	0.004985180	0.001784452
ASV_2185	0.005375	0.005732119	0.005019149	0.005372311
ASV_2213	0.005458	0.004454873	0.006552133	0.005367067
ASV_2249	0.005661	0.003472780	0.011754564	0.001755911
ASV_2282	0.005522	0.009239477	0.005522611	0.001803605
ASV_2325	0.005613	0.004096821	0.009602599	0.003140965
ASV_2421	0.005435	0.003139197	0.006022003	0.007143305
ASV_2433	0.005681	0.001840200	0.011177596	0.004023755
ASV_2581	0.005498	0.004103732	0.007028176	0.005360883
ASV_2668	0.005675	0.0008885507	0.0116384487	0.0044980584
ASV_2725	0.005682	0.0008978054	0.0112343344	0.0049142897
ASV_2767	0.005462	0.006365522	0.005987094	0.004033102
ASV_1343	0.005412	0.002213393	0.009094003	0.004927376
ASV_1502	0.005396	0.005054805	0.007527220	0.003607148
ASV_1517	0.005463	0.0008885507	0.0110286529	0.0044724571
ASV_1563	0.005385	0.0110345594	0.0046734796	0.0004473072
ASV_1570	0.005259	0.002631088	0.006491229	0.006653318
ASV_1594	0.005332	0.004068486	0.007023480	0.004903642
ASV_1604	0.005303	0.0009215231	0.0060838513	0.0089042132
ASV_1689	0.005255	0.004912964	0.005484794	0.005368520
ASV_1716	0.005296	0.004896715	0.006550508	0.004441943
ASV_1722	0.005024	0.008173399	0.002002038	0.004895884
ASV_1738	0.005204	0.006279121	0.003057663	0.006275108
ASV_1776	0.005222	0.004500893	0.004938717	0.006226082
ASV_1794	0.004979	0.0108720182	0.0005130573	0.0035514832
ASV_1795	0.005392	0.002589613	0.008686576	0.004899075
ASV_1866	0.005242	0.001899769	0.003540435	0.010284814
ASV_1899	0.005349	0.003216021	0.006099776	0.006731658
ASV_1902	0.005275	0.005648051	0.007482517	0.002694626
ASV_1904	0.005322	0.004102404	0.006501911	0.005360883
ASV_1926	0.005362	0.003643146	0.007080639	0.005363595
ASV_1934	0.005428	0.003196672	0.009038463	0.004049216
ASV_1975	0.005145	0.007479602	0.003501696	0.004452959
ASV_1987	0.005334	0.004104069	0.005617305	0.006279444
ASV_2061	0.005494	0.001776350	0.010680636	0.004025359
ASV_2143	0.005463	0.001382285	0.011019562	0.003986143
ASV_2159	0.005328	0.001338554	0.007051980	0.007592810
ASV_2168	0.005476	0.0008884629	0.0115058733	0.0040347295
ASV_2176	0.00545	0.005009417	0.008651645	0.002688214
ASV_2191	0.005385	0.004926675	0.007633860	0.003594628
ASV_2198	0.005288	0.005779125	0.006086666	0.003996917
ASV_2199	0.005339	0.007998600	0.006672133	0.001345516
ASV_2263	0.005278	0.005480643	0.004557499	0.005796516
ASV_2279	0.00537	0.006975501	0.005597853	0.003535678
ASV_2380	0.005195	0.005305492	0.003572524	0.006706830
ASV_2385	0.005478	0.001389445	0.010150132	0.004895340
ASV_2403	0.005318	0.008206943	0.005101095	0.002645940
ASV_2505	0.005356	0.004150504	0.006087544	0.005830319
ASV_2527	0.005262	0.006305864	0.005028177	0.004451313
ASV_2578	0.005311	0.004111068	0.007409496	0.004413525
ASV_2613	0.005416	0.003957628	0.005986168	0.006305318
ASV_2644	0.005366	0.002308209	0.007557331	0.006231003
ASV_2804	0.005226	0.003523832	0.005031192	0.007122533
ASV_2829	0.00529	0.0078898584	0.0075342440	0.0004473072
ASV_2831	0.005345	0.005511198	0.006536058	0.003987356
ASV_2841	0.005188	0.007480441	0.004065697	0.004017839
ASV_2850	0.005447	0.003105561	0.009635173	0.003599628
ASV_2875	0.005403	0.002267989	0.009026953	0.004915537
ASV_2882	0.005483	0.002705121	0.011068051	0.002675472
ASV_2884	0.005515	0.00180302	0.01113913	0.00360189
ASV_1420	0.005362	0.001388781	0.011078322	0.003618172
ASV_1456	0.005267	0.004190724	0.007565736	0.004044654
ASV_1474	0.005124	0.009195218	0.003044046	0.003133240
ASV_1488	0.005248	0.003255490	0.007551318	0.004936136
ASV_1510	0.00522	0.007328842	0.006550298	0.001779767
ASV_1527	0.005066	0.008247795	0.002503412	0.004446851
ASV_1545	0.005056	0.006669052	0.004037216	0.004462650
ASV_1575	0.005269	0.001429753	0.008546555	0.005831460
ASV_1615	0.005027	0.001362272	0.002051254	0.011667303
ASV_1708	0.005122	0.006589363	0.006512045	0.002265227
ASV_1710	0.005241	0.005268244	0.008691467	0.001762877
ASV_1719	0.005081	0.0147443695	0.0004996453	0.0000000000
ASV_1749	0.005283	0.002671885	0.009124667	0.004051960
ASV_1805	0.005176	0.004521515	0.006077762	0.004928830
ASV_1816	0.005165	0.008581414	0.005125161	0.001787170
ASV_1827	0.005111	0.005825002	0.001545390	0.007964003
ASV_1858	0.005428	0.004257454	0.010229811	0.001796972
ASV_1898	0.005243	0.004094478	0.008047270	0.003587858
ASV_1907	0.005288	0.001462725	0.009028584	0.005371552
ASV_1915	0.005172	0.004553911	0.006025736	0.004935241
ASV_1923	0.005198	0.002300961	0.006110657	0.007182469
ASV_1949	0.005181	0.005483776	0.005563626	0.004494464
ASV_2023	0.004948	0.010472023	0.003049640	0.001323527
ASV_2047	0.005175	0.004451169	0.007062483	0.004011749
ASV_2071	0.005039	0.003124158	0.004443433	0.007550022
ASV_2085	0.005102	0.002431629	0.003563601	0.009310300
ASV_2096	0.005182	0.004962840	0.005634410	0.004949828
ASV_2146	0.005106	0.004789208	0.005606651	0.004920973
ASV_2169	0.005119	0.004183564	0.004000303	0.007174407
ASV_2194	0.005226	0.001930735	0.006623764	0.007122687
ASV_2229	0.005237	0.007326554	0.006600624	0.001782485
ASV_2246	0.005099	0.002585157	0.005605101	0.007107614
ASV_2258	0.005128	0.009447312	0.004580514	0.001357408
ASV_2278	0.005186	0.004611265	0.005549310	0.005397698
ASV_2329	0.005174	0.002674731	0.007057792	0.005790954
ASV_2423	0.005091	0.004095230	0.003564502	0.007613317
ASV_2470	0.005258	0.001412498	0.009886022	0.004474756
ASV_2483	0.005555	0.00000000	0.01666616	0.00000000
ASV_2585	0.005005	0.007007223	0.003556480	0.004452404
ASV_2664	0.005163	0.005906734	0.005080306	0.004502984
ASV_2684	0.005294	0.001809986	0.010970988	0.003100576
ASV_2899	0.005292	0.002374242	0.009050949	0.004451313
ASV_1433	0.004947	0.003653226	0.003519776	0.007669355
ASV_1499	0.004897	0.004533616	0.003958028	0.006198194
ASV_1525	0.00477	0.009279517	0.001525684	0.003504732
ASV_1581	0.004972	0.004963191	0.005053273	0.004898621
ASV_1645	0.005178	0.001001964	0.010496338	0.004035265
ASV_1657	0.00522	0.0009115166	0.0107284266	0.0040211331
ASV_1698	0.005195	0.007514729	0.004064072	0.004005234
ASV_1721	0.004925	0.007048255	0.004587912	0.003138783
ASV_1732	0.00481	0.001753384	0.002442223	0.010235597
ASV_1745	0.004869	0.009465753	0.002005699	0.003135966
ASV_1770	0.004916	0.003941278	0.004078588	0.006728467
ASV_1772	0.005036	0.005043940	0.006020421	0.004043341
ASV_1784	0.004899	0.002287250	0.003982433	0.008426773
ASV_1957	0.004982	0.002715039	0.005058694	0.007173339
ASV_1963	0.005126	0.002865217	0.008056148	0.004455443
ASV_1965	0.005256	0.001382285	0.012124482	0.002261078
ASV_1974	0.004981	0.002171567	0.005541235	0.007230681
ASV_1991	0.004988	0.003495506	0.006504235	0.004965118
ASV_1998	0.005118	0.004226576	0.006650569	0.004476483
ASV_2002	0.005319	0.0043953364	0.0111130992	0.0004473072
ASV_2030	0.004863	0.006680801	0.003000216	0.004908131
ASV_2053	0.005254	0.0017440413	0.0131165530	0.0009023574
ASV_2082	0.005016	0.001365727	0.006054217	0.007628826
ASV_2083	0.005312	0.001809986	0.014124709	0.000000000
ASV_2091	0.004921	0.0005009819	0.0030022514	0.0112605875
ASV_2114	0.005004	0.003687648	0.005044423	0.006278908
ASV_2157	0.005075	0.0056997376	0.0086306248	0.0008948368
ASV_2193	0.005056	0.002367691	0.005543061	0.007257796
ASV_2209	0.00489	0.003882724	0.004535961	0.006251439
ASV_2311	0.005131	0.001389445	0.008187982	0.005815613
ASV_2445	0.00494	0.003106137	0.004527088	0.007187926
ASV_2452	0.005004	0.005207391	0.007105458	0.002698997
ASV_2489	0.004934	0.002932611	0.003013837	0.008855346
ASV_2499	0.004992	0.002672725	0.006497422	0.005806558
ASV_2501	0.005161	0.002400751	0.008640269	0.004440976
ASV_2504	0.005018	0.004945849	0.006519813	0.003586868
ASV_2569	0.00499	0.004474798	0.006465207	0.004031227
ASV_2580	0.004944	0.003966777	0.006422205	0.004444447
ASV_2605	0.005007	0.003312932	0.005003804	0.006705007
ASV_2638	0.005097	0.001857367	0.007626666	0.005808181
ASV_2659	0.005035	0.0004607615	0.0065639199	0.0080801184
ASV_2680	0.005099	0.005946833	0.007539608	0.001810176
ASV_2757	0.005011	0.003216109	0.006014128	0.005803068
ASV_2901	0.005009	0.002697873	0.005584410	0.006743768
ASV_1523	0.004668	0.0004277892	0.0029293565	0.0106465698
ASV_1555	0.004897	0.004972934	0.007031066	0.002687246
ASV_1614	0.004889	0.004991868	0.006554967	0.003119729
ASV_1646	0.00495	0.001883267	0.007139328	0.005827675
ASV_1649	0.004817	0.005596814	0.003045048	0.005808943
ASV_1668	0.004813	0.002194796	0.005549360	0.006694964
ASV_1688	0.004874	0.003067366	0.007070041	0.004485531
ASV_1707	0.004779	0.004090164	0.003514204	0.006731877
ASV_1760	0.004813	0.005796883	0.005096275	0.003545048
ASV_1771	0.00499	0.003362495	0.008478017	0.003130404
ASV_1848	0.004979	0.002314009	0.009055434	0.003568250
ASV_1853	0.004956	0.000000000	0.008559351	0.006307298
ASV_1863	0.004788	0.006318542	0.004462163	0.003584364
ASV_1881	0.004882	0.005607015	0.004575400	0.004463400
ASV_1886	0.004928	0.003156452	0.007607005	0.004020020
ASV_1930	0.005051	0.002875224	0.009601823	0.002675258
ASV_1981	0.00472	0.003058965	0.003999506	0.007102956
ASV_1994	0.004834	0.003218116	0.005457993	0.005824857
ASV_2018	0.004837	0.003686125	0.005020334	0.005803596
ASV_2029	0.004773	0.006738188	0.004448644	0.003133149
ASV_2040	0.004773	0.002727999	0.004037216	0.007553394
ASV_2062	0.004878	0.005496970	0.005557586	0.003578052
ASV_2064	0.004876	0.002204051	0.006580993	0.005842484
ASV_2067	0.00492	0.001315588	0.008071600	0.005371534
ASV_2084	0.005204	0.0004607615	0.0151510560	0.0000000000
ASV_2100	0.004771	0.008188116	0.002527501	0.003596910
ASV_2123	0.004889	0.007309996	0.005563729	0.001793600
ASV_2125	0.004893	0.004200731	0.006012943	0.004466600
ASV_2175	0.004853	0.006245543	0.002469256	0.005845583
ASV_2202	0.004838	0.007745698	0.004517775	0.002249526
ASV_2243	0.004836	0.0070097468	0.0066014963	0.0008959273
ASV_2272	0.004958	0.006097044	0.006105989	0.002671664
ASV_2312	0.00495	0.001799979	0.009032072	0.004018275
ASV_2321	0.004978	0.001849542	0.008625499	0.004457625
ASV_2378	0.004898	0.003753768	0.006494896	0.004444562
ASV_2396	0.005024	0.002377033	0.010023028	0.002672101
ASV_2399	0.004835	0.002778313	0.004577957	0.007148620
ASV_2400	0.004953	0.004507804	0.008101982	0.002248095
ASV_2415	0.004913	0.005619061	0.006016783	0.003102517
ASV_2441	0.004679	0.003496673	0.002480940	0.008058665
ASV_2469	0.005003	0.0009215231	0.0091497940	0.0049384990
ASV_2480	0.005056	0.000901510	0.010674739	0.003591866
ASV_2498	0.004681	0.006917556	0.003550911	0.003573903
ASV_2549	0.004877	0.002714375	0.006571011	0.005345828
ASV_2571	0.005006	0.001329211	0.011051888	0.002635701
ASV_2611	0.004918	0.001502946	0.008309265	0.004942721
ASV_2626	0.00476	0.005418066	0.003045979	0.005816464
ASV_2736	0.00518	0.0004277014	0.0142220132	0.0008912426
ASV_2778	0.004911	0.003753680	0.006046270	0.004932401
ASV_2796	0.004841	0.005054039	0.005021162	0.004448255
ASV_2822	0.004972	0.004144008	0.007640109	0.003132471
ASV_2838	0.004998	0.001283280	0.010121696	0.003588199
ASV_2879	0.004832	0.002801279	0.005045558	0.006649938
ASV_1687	0.004549	0.001784349	0.002531162	0.009331366
ASV_1696	0.004714	0.004243742	0.004981818	0.004916842
ASV_1712	0.004749	0.001799315	0.007517274	0.004930583
ASV_1720	0.004696	0.006300120	0.005082061	0.002706740
ASV_1726	0.004549	0.001379438	0.003421883	0.008845130
ASV_1737	0.004705	0.005321731	0.006096238	0.002697048
ASV_1751	0.004521	0.007556227	0.001964221	0.004041251
ASV_1755	0.004702	0.006397621	0.004563614	0.003146082
ASV_1756	0.004762	0.003205512	0.005649849	0.005432115
ASV_1757	0.004804	0.004678050	0.007484744	0.002248631
ASV_1762	0.004738	0.001389445	0.006518027	0.006307539
ASV_1777	0.004738	0.002740852	0.006069383	0.005403565
ASV_1789	0.004715	0.002621746	0.006120661	0.005402697
ASV_1799	0.004446	0.0017570006	0.0005192755	0.0110604081
ASV_1812	0.00461	0.005369181	0.004028366	0.004433032
ASV_1821	0.004697	0.005025920	0.004573543	0.004490851
ASV_1840	0.004827	0.001776262	0.010019648	0.002684965
ASV_1845	0.004875	0.0008740877	0.0105993098	0.0031520068
ASV_1847	0.004741	0.0004277892	0.0071145092	0.0066804957
ASV_1883	0.004787	0.002774770	0.008026633	0.003560630
ASV_1893	0.004775	0.002351276	0.007524493	0.004448396
ASV_1901	0.004574	0.005221678	0.004048103	0.004453494
ASV_1919	0.004606	0.005860733	0.003055934	0.004900051
ASV_1945	0.004779	0.002875224	0.006105989	0.005354975
ASV_1953	0.0048	0.001382285	0.008964360	0.004054518
ASV_1977	0.004634	0.005247611	0.005046079	0.003608320
ASV_1978	0.004623	0.003914105	0.005049947	0.004905051
ASV_2011	0.004768	0.003205927	0.006612962	0.004486499
ASV_2033	0.004739	0.004999531	0.005653287	0.003564847
ASV_2036	0.004689	0.005209942	0.003033467	0.005822875
ASV_2037	0.004676	0.002281036	0.005081157	0.006665886
ASV_2049	0.00478	0.001873260	0.008011288	0.004456022
ASV_2103	0.004957	0.0005009819	0.0116845330	0.0026845103
ASV_2139	0.004706	0.001362272	0.006067085	0.006688848
ASV_2308	0.004625	0.005363261	0.004969002	0.003543081
ASV_2316	0.00468	0.004416014	0.006039050	0.003583587
ASV_2450	0.004489	0.006499700	0.002524944	0.004440976
ASV_2508	0.004781	0.004133337	0.006639683	0.003570309
ASV_2517	0.004673	0.004571654	0.004552830	0.004895903
ASV_2546	0.004737	0.004452691	0.007092193	0.002665234
ASV_2554	0.004698	0.004065694	0.006463476	0.003563906
ASV_2572	0.00468	0.002211875	0.006003295	0.005824934
ASV_2631	0.004722	0.004549025	0.006033887	0.003582737
ASV_2665	0.004667	0.003141989	0.005044275	0.005815033
ASV_2679	0.004698	0.005297717	0.006561291	0.002234041
ASV_2683	0.004904	0.001883267	0.010570046	0.002257484
ASV_2690	0.004613	0.004046954	0.003517763	0.006275322
ASV_2780	0.004596	0.005360415	0.004000406	0.004428011
ASV_2866	0.004674	0.004447746	0.006514500	0.003058616
ASV_2876	0.004708	0.004530857	0.006014747	0.003579579
ASV_1460	0.004441	0.004136128	0.002504338	0.006683850
ASV_1672	0.004559	0.002731542	0.005124057	0.005821131
ASV_1714	0.004646	0.0009215231	0.0089911807	0.0040241685
ASV_1729	0.004438	0.002714537	0.003007516	0.007592015
ASV_1734	0.004441	0.005909793	0.002520485	0.004893059
ASV_1780	0.004657	0.001843046	0.008100981	0.004026018
ASV_1786	0.004583	0.004100277	0.006520789	0.003127151
ASV_1822	0.00475	0.001439008	0.010586721	0.002224016
ASV_1823	0.004633	0.001866797	0.007529055	0.004501763
ASV_1879	0.004474	0.003594335	0.004030926	0.005797506
ASV_1885	0.004426	0.003205927	0.002536659	0.007535535
ASV_1895	0.004571	0.001762638	0.006572146	0.005377305
ASV_1925	0.004555	0.007345599	0.004544109	0.001776709
ASV_1932	0.004677	0.0009517369	0.0081119422	0.0049662090
ASV_1961	0.00466	0.001744041	0.009091242	0.003145113
ASV_1985	0.004342	0.009177921	0.002038563	0.001810176
ASV_1996	0.004609	0.001930647	0.006114243	0.005782251
ASV_2025	0.00459	0.004322056	0.004554870	0.004892859
ASV_2055	0.004372	0.0094491914	0.0009992905	0.0026676382
ASV_2056	0.004635	0.001412498	0.008432053	0.004061108
ASV_2092	0.004437	0.005395012	0.003908732	0.004008155
ASV_2101	0.004653	0.002852170	0.007096429	0.004009873
ASV_2145	0.004545	0.003556228	0.005575591	0.004502325
ASV_2165	0.004617	0.0008554905	0.0076131478	0.0053822349
ASV_2179	0.004534	0.001375070	0.004591369	0.007634456
ASV_2275	0.004718	0.0056497997	0.0080519710	0.0004509014
ASV_2280	0.004517	0.004024814	0.005041514	0.004485631
ASV_2293	0.004579	0.004154102	0.006023829	0.003558344
ASV_2319	0.00442	0.004913218	0.003530559	0.004817030
ASV_2323	0.004648	0.003733473	0.007520004	0.002691931
ASV_2339	0.004383	0.003877603	0.003983439	0.005286781
ASV_2413	0.00467	0.003328770	0.007982839	0.002697270
ASV_2424	0.004571	0.004500556	0.005604900	0.003607148
ASV_2440	0.004572	0.004556670	0.006021174	0.003139578
ASV_2472	0.004719	0.001348560	0.009677038	0.003129991
ASV_2484	0.004833	0.002440972	0.009848333	0.002210524
ASV_2502	0.004494	0.003664506	0.003482756	0.006333300
ASV_2518	0.004597	0.002300297	0.006561492	0.004928253
ASV_2537	0.004582	0.004151168	0.005064988	0.004528586
ASV_2598	0.004612	0.001780054	0.007122713	0.004934687
ASV_2672	0.004453	0.003123567	0.004454115	0.005782360
ASV_2676	0.004579	0.003060293	0.007999534	0.002677562
ASV_2696	0.004474	0.004042761	0.004029194	0.005349640
ASV_2713	0.004655	0.001452719	0.007587923	0.004923036
ASV_2752	0.004593	0.003775821	0.005561043	0.004442720
ASV_2771	0.00463	0.002384248	0.006605166	0.004899297
ASV_2815	0.004683	0.001833040	0.009088308	0.003128464
ASV_2837	0.00449	0.005432118	0.003556480	0.004480195
ASV_1579	0.004317	0.004930707	0.004004718	0.004015557
ASV_1605	0.004425	0.001316252	0.007523282	0.004435513
ASV_1644	0.004304	0.001850294	0.003470275	0.007592610
ASV_1648	0.004353	0.003178842	0.004581618	0.005297563
ASV_1656	0.00443	0.002296593	0.006091174	0.004901778
ASV_1666	0.004337	0.004407526	0.005509921	0.003093469
ASV_1680	0.004392	0.002764514	0.005953767	0.004458057
ASV_1736	0.004446	0.003192553	0.006568102	0.003577084
ASV_1748	0.004364	0.004594044	0.004005903	0.004492837
ASV_1774	0.004331	0.003853470	0.001523956	0.007614885
ASV_1808	0.004325	0.003292919	0.003020959	0.006661175
ASV_1817	0.004553	0.004239032	0.007630452	0.001789229
ASV_1829	0.004327	0.004543402	0.003530248	0.004906486
ASV_1855	0.004405	0.002374242	0.005075767	0.005765792
ASV_1894	0.00446	0.001762551	0.007612372	0.004003998
ASV_1917	0.004477	0.005095832	0.006096238	0.002238071
ASV_1920	0.004259	0.008045283	0.002038817	0.002692586
ASV_1928	0.004373	0.005542795	0.004021871	0.003555823
ASV_1962	0.004297	0.005273511	0.004488265	0.003129214
ASV_1968	0.00433	0.003978794	0.004574572	0.004437044
ASV_2014	0.004462	0.0009287711	0.0075063563	0.0049501913
ASV_2019	0.004349	0.003717003	0.003527821	0.005801200
ASV_2021	0.004459	0.002837795	0.006530593	0.004010096
ASV_2026	0.004387	0.003175049	0.005507186	0.004478350
ASV_2076	0.004239	0.000450755	0.002020840	0.010244249
ASV_2078	0.004528	0.0004607615	0.0095646352	0.0035590942
ASV_2094	0.00444	0.003265496	0.006021197	0.004032325
ASV_2095	0.004389	0.005046791	0.004529539	0.003589944
ASV_2150	0.004364	0.002654718	0.005989620	0.004446950
ASV_2182	0.004425	0.005425119	0.006055326	0.001793600
ASV_2210	0.004313	0.002631840	0.004056749	0.006250903
ASV_2214	0.004309	0.003604933	0.003557308	0.005765156
ASV_2296	0.004415	0.005500656	0.005071407	0.002673605
